Region,Week,Anxiety Percentage,Depression Percentage,Covid Cases Percentage,Covid Deaths Percentage
Massachusetts,35,18.362555720653788,14.660723130262506,5.15029451241611,4.13599785459545
Massachusetts,36,18.867175572519084,15.063613231552162,5.27937321712816,4.15399916157815
Massachusetts,37,21.392960184650896,17.080207732256202,5.43584857705591,4.18044791115468
Massachusetts,38,23.20025031289111,18.523153942428035,5.61810560977139,4.22040203153091
Massachusetts,39,23.229323308270676,18.546365914786968,5.76871886015376,4.2663448794009
Michigan,1,16.928280773143438,14.091556459816887,0.218880469819841,0.808816643162272
Michigan,2,29.193859649122807,24.301754385964912,0.117354246316035,0.462642367930481
Michigan,3,9.866884079454492,8.213459828046249,0.127302979300915,0.500992243207936
Michigan,4,12.834940223679135,10.684149633629,0.136055160822212,0.533958780378262
Michigan,5,10.918963254593177,9.089238845144356,0.143457258474554,0.56087547091391
Michigan,6,15.705993393109958,13.07409155261916,0.159319492311892,0.600062754341363
Michigan,7,15.893505253104108,13.23018147086915,0.165442014183616,0.616605837794383
Michigan,8,12.43220022413149,10.348898020171834,0.169549423234867,0.624364680653547
Michigan,9,12.97504873294347,10.800779727095517,0.175094529755963,0.631559554758632
Michigan,10,13.128599605522682,10.928599605522685,0.182445728078265,0.638480989467798
Michigan,11,13.04114420062696,10.855799373040751,0.191895480745695,0.646855070967777
Michigan,12,14.693598233995584,12.231346578366448,0.20431408286043,0.652956187489191
Michigan,13,13.457743631217143,11.202587949858472,0.589394633115397,1.48561332798304
Michigan,14,13.948449287510478,11.611064543168483,0.647498304395208,1.52191240779111
Michigan,15,15.66164705882353,13.037176470588236,0.708482377106186,1.55479349515021
Michigan,16,16.18725680933852,13.474708171206226,0.782711957441251,1.59085331548686
Michigan,17,18.11703864997278,15.081110506260206,0.901039131934789,1.64499431587856
Michigan,18,27.279508196721313,22.708196721311474,1.13660498623271,1.72929909963243
Michigan,19,20.036724864539433,16.679108970499698,1.60441363610908,1.89857517566772
Michigan,20,19.451198129748686,16.191700759789597,2.13961133012912,2.16970742668235
Michigan,21,20.024669073405537,16.6690734055355,2.58108917248466,2.55001035651712
Michigan,22,19.952637889688248,16.609112709832136,3.07816118226594,3.17047852577884
Michigan,23,16.234634146341463,13.514146341463414,3.25351104308736,3.38584622998851
Michigan,24,16.657157157157158,13.865865865865866,3.3768689071024802,3.53473398106569
Michigan,25,16.55771144278607,13.783084577114428,3.46587848470008,3.63623126683789
Michigan,26,16.45944609297725,13.701285855588528,3.58143957265123,3.70426640653465
Michigan,27,15.992791926958192,13.312830370014415,3.810681811003,3.76281661718553
Michigan,28,15.379390018484289,12.802218114602589,4.80529602355701,4.01798684346347
Michigan,29,14.661233480176213,12.204405286343611,5.13332468295047,4.22827882888641
Michigan,30,20.33048259010385,16.923640806353085,5.30577620241292,4.4158411645237
Michigan,31,17.03224155578301,14.178096212896625,5.37571480234249,4.5354367203132
Michigan,32,17.452018877818563,14.527530152071316,5.40111815731675,4.61823758738952
Michigan,33,18.489444444444445,15.391111111111112,5.41440288245743,4.65805719942003
Michigan,34,20.060880048221826,16.699216395418926,5.45947215317054,4.6978597214883004
Michigan,35,19.304524361948957,16.069605568445475,5.53873951555678,4.71838476614437
Michigan,36,18.98516828294353,15.80376497432972,5.66859246785122,4.76068242270039
Michigan,37,19.82191780821918,16.500297796307326,5.83772384904756,4.82408618262881
Michigan,38,20.14588377723971,16.769975786924938,6.06442028648204,4.90196514057861
Michigan,39,20.971014492753625,17.45683679899181,6.34692158119203,5.00488089321713
Minnesota,1,18.249490142760028,14.636301835486064,0.0412188964051988,0.202633955620591
Minnesota,2,31.80687203791469,25.509478672985782,0.0419475486770158,0.161144962826625
Minnesota,3,10.06184407796102,8.069715142428786,0.0584827915697444,0.204872741684101
Minnesota,4,13.558080808080808,10.873737373737374,0.0771058176559993,0.247981281843159
Minnesota,5,14.15129151291513,11.349499209277807,0.0932611158820587,0.295853196605429
Minnesota,6,16.418960244648318,13.168195718654436,0.105474806936951,0.338151963081942
Minnesota,7,18.4248455730954,14.776938915579958,0.115714188205476,0.376640029875886
Minnesota,8,11.738084827284652,9.414079580236118,0.124936133755873,0.40136194406655
Minnesota,9,15.472622478386167,12.409221902017292,0.134953668138491,0.416557109050793
Minnesota,10,15.634828188701222,12.539312754804891,0.145678180097176,0.430323261654072
Minnesota,11,15.922301304863582,12.769869513641757,0.159979654345594,0.439564208384301
Minnesota,12,16.85185185185185,13.515379786566228,0.175844256652189,0.451139208670104
Minnesota,13,11.006560065600656,8.82738827388274,0.589237441300382,1.13301628311974
Minnesota,14,11.03370324702014,8.849157418824497,0.674357796455316,1.19165342448527
Minnesota,15,11.676816006959548,9.364941278816875,0.759539988242243,1.25614951661275
Minnesota,16,12.789423535016674,10.257265364459268,0.87907529781016,1.32902914804187
Minnesota,17,13.523929471032746,10.846347607052897,1.04096423785487,1.43577637289983
Minnesota,18,20.12368815592204,16.13943028485757,1.32246179893842,1.59525415461533
Minnesota,19,14.91388888888889,11.96111111111111,1.95726710059705,1.89115498496679
Minnesota,20,15.589430894308943,12.502903600464576,2.66778020203583,2.31166569493825
Minnesota,21,16.841279799247175,13.5069008782936,3.17574773413209,2.83763751862479
Minnesota,22,18.37440109514031,14.736481861738536,3.63498417527276,3.60125410126553
Minnesota,23,16.3489646772229,13.112058465286236,3.78371784997958,3.824465835172
Minnesota,24,16.653225806451612,13.3560794044665,3.89022985485725,3.95298168196663
Minnesota,25,16.15222623345367,12.95427196149218,3.98175954504355,4.03033888552277
Minnesota,26,15.571345707656612,12.488399071925754,4.07924913906993,4.15337685152371
Minnesota,27,16.570987654320987,13.290123456790123,4.21055572090303,4.25255031076256
Minnesota,28,16.757178526841447,13.439450686641695,4.63412517520565,4.40373982066847
Minnesota,29,15.42816091954023,12.373563218390805,4.81787432089592,4.50267511117716
Minnesota,30,20.383447228549738,16.347760060744115,4.93528551028038,4.58827295279686
Minnesota,31,17.397926117952043,13.953337653920933,4.98603234794068,4.65915196689264
Minnesota,32,19.216177523264136,15.41159627773801,5.00582835756162,4.71226359371844
Minnesota,33,19.106761565836297,15.323843416370106,5.01695958881113,4.75665824502037
Minnesota,34,20.745749613601237,16.638330757341578,5.06333642531368,4.79962388394133
Minnesota,35,17.89666666666667,14.353333333333332,5.14670941749657,4.83120505756062
Minnesota,36,18.040994623655912,14.469086021505376,5.29113684015078,4.87293221908475
Minnesota,37,19.652269399707173,15.76134699853587,5.47057845880635,4.92604384591055
Minnesota,38,20.92361652377241,16.780982073265783,5.70800116357417,5.02478860143511
Minnesota,39,21.441693290734825,17.196485623003195,6.00260745314885,5.16011607391233
Mississippi,1,17.080856123662308,14.74435196195006,0.0907384767374529,0.15544568180768
Mississippi,2,27.052730696798495,23.35216572504708,0.0591135585682164,0.11773947599464
Mississippi,3,9.589452603471296,8.277703604806408,0.0702578576584991,0.142599695023335
Mississippi,4,11.575342465753424,9.991941982272362,0.0822966859438234,0.171156600896447
Mississippi,5,10.202414772727272,8.806818181818182,0.0963526723082132,0.201746684533986
Mississippi,6,12.426470588235292,10.726643598615915,0.108804602795243,0.226837946490458
Mississippi,7,14.794026776519052,12.770339855818744,0.12234237189388,0.246707638279192
Mississippi,8,11.196414653156664,9.664848012470772,0.13588539674572,0.265191072501271
Mississippi,9,9.934301521438451,8.575380359612724,0.162747551362978,0.288526408206645
Mississippi,10,11.63157894736842,10.040485829959517,0.192885091375947,0.308904394436486
Mississippi,11,11.688364524003257,10.089503661513426,0.225094449301286,0.342867704819555
Mississippi,12,12.458803122289678,10.75455333911535,0.267542014464821,0.373735039970427
Mississippi,13,11.437101910828025,9.872611464968152,1.08148054105204,1.39240330853473
Mississippi,14,12.523975588491718,10.81081081081081,1.1963240042768,1.57016773716557
Mississippi,15,12.988245931283906,11.211573236889691,1.28884628365113,1.70934799685782
Mississippi,16,13.919573643410851,12.015503875968992,1.39089198782814,1.82588604962802
Mississippi,17,16.801169590643276,14.502923976608187,1.52562847692382,1.92375583383393
Mississippi,18,29.07894736842105,25.101214574898787,1.67066624229613,2.02827965435978
Mississippi,19,24.347457627118644,21.016949152542377,1.86732181101945,2.15378217272769
Mississippi,20,24.597602739726028,21.232876712328768,2.12628223165546,2.31144586664202
Mississippi,21,25.92960288808664,22.382671480144403,2.50867611855016,2.55353264636569
Mississippi,22,25.976491862567812,22.423146473779383,3.30777870499776,3.16833787717758
Mississippi,23,21.56906906906907,18.61861861861862,3.65044014883326,3.51813686983041
Mississippi,24,21.18731563421829,18.289085545722713,3.86734928809719,3.80213483665265
Mississippi,25,22.37538940809969,19.31464174454829,3.98797723329646,3.96063028510697
Mississippi,26,22.37538940809969,19.31464174454829,4.07723358763085,4.10503211496696
Mississippi,27,22.586477987421382,19.49685534591195,4.14472271450235,4.18793031745298
Mississippi,28,24.597602739726028,21.232876712328768,4.23023066565281,4.29957026015434
Mississippi,29,21.931297709923665,18.931297709923665,4.27047396792328,4.3334411533663
Mississippi,30,28.056640625,24.21875,4.31084656172252,4.36426227993161
Mississippi,31,22.34059097978227,19.2846034214619,4.34232642110337,4.39554549235248
Mississippi,32,25.335097001763668,21.8694885361552,4.36530667640537,4.42202301187561
Mississippi,33,23.24433656957929,20.06472491909385,4.39212258039445,4.4490550344254
Mississippi,34,25.976491862567812,22.423146473779383,4.6227092917922,4.51748994963264
Mississippi,35,22.87420382165605,19.745222929936304,5.04264922841391,4.61822466614297
Mississippi,36,21.83130699088146,18.84498480243161,5.68560338721941,4.88068943209648
Mississippi,37,25.976491862567812,22.423146473779383,6.18966480729681,5.2360796636015
Mississippi,38,28.615537848605577,24.701195219123505,6.52533504822253,5.59174714661984
Mississippi,39,31.92222222222222,27.555555555555557,6.71705126008628,5.83960999953791
Missouri,1,19.870242214532873,16.532006920415224,0.056973391240664,0.162168977796143
Missouri,2,34.855842185128985,29,0.0340376313482566,0.112568817374184
Missouri,3,11.320847708230655,9.418925579103009,0.0379409497422275,0.135849750252178
Missouri,4,12.5382096069869,10.431768558951966,0.0418263151880956,0.156320260564151
Missouri,5,13.98052343274498,11.631771150334751,0.0460545240299921,0.174853858026567
Missouri,6,15.447209145931405,12.852051109616678,0.0515423348758777,0.188146397190185
Missouri,7,15.797799174690509,13.143741403026135,0.0569791825142455,0.202616275536867
Missouri,8,12.73281596452328,10.593680709534368,0.0636206150575777,0.222517105598969
Missouri,9,13.632047477744807,11.341839762611276,0.0734501437075583,0.232885286146592
Missouri,10,14.302615193026153,11.89975093399751,0.0842722966494181,0.242721765127669
Missouri,11,13.246828143021917,11.021337946943484,0.100641331427695,0.254039412758407
Missouri,12,15.19179894179894,12.639550264550264,0.121003449340458,0.263989827789458
Missouri,13,12.436383324309691,10.347049269085003,0.593388948477877,0.768384721023784
Missouri,14,12.600109709270434,10.483269336258914,0.733168285897108,0.863521322751966
Missouri,15,13.929654335961189,11.589448150394178,0.892076779083588,0.981483113158247
Missouri,16,14.17026526835287,11.789636027143738,1.05269253972191,1.14247475177133
Missouri,17,15.272606382978724,12.706781914893616,1.24883486814631,1.33282391259434
Missouri,18,25.04907306434024,20.840785169029445,1.50552727837534,1.543605605046
Missouri,19,19.99129677980853,16.63272410791993,1.96096519450369,1.7553747432641
Missouri,20,20.291519434628977,16.882508833922262,2.39958293564175,2.04773464749705
Missouri,21,22.322643343051507,18.57240038872692,2.78851039119532,2.44575124873911
Missouri,22,21.248843663274744,17.67900092506938,3.45442230048035,3.18375302310319
Missouri,23,17.322775263951733,14.412518853695325,3.69900226201355,3.47953100883536
Missouri,24,17.027427724240177,14.166790214974055,3.84777197254079,3.78658866351494
Missouri,25,17.86158631415241,14.86080870917574,3.92812531435757,4.06755496275051
Missouri,26,17.362055933484505,14.44520030234316,4.19875442446062,4.28426132980081
Missouri,27,17.574598316755928,14.62203519510329,4.39529403425272,4.37829654971258
Missouri,28,20.131463628396144,16.749342681858018,4.48699016450634,4.51414629996476
Missouri,29,17.642089093701998,14.678187403993856,4.54289854053535,4.58600196881494
Missouri,30,21.980861244019135,18.28803827751196,4.5918324857901,4.67946750847684
Missouri,31,18.87428101889893,15.703368940016434,4.637223908995,4.78383293025291
Missouri,32,19.351305812973884,16.100252737994946,4.69151362405797,4.84091489128982
Missouri,33,20.149122807017545,16.764035087719297,4.77287754311473,4.88975547804528
Missouri,34,18.73572593800979,15.588091353996738,5.15263799171605,5.05507668655737
Missouri,35,18.158102766798415,15.107509881422924,5.44534575322144,5.22343618973543
Missouri,36,18.689991863303497,15.550040683482504,5.71626732264036,5.42472321135593
Missouri,37,20.63791554357592,17.170709793351303,5.95875895092006,5.64784797588809
Missouri,38,21.834600760456272,18.166349809885933,6.18295768333768,5.86820029653756
Missouri,39,24.48827292110874,20.37420042643923,6.35423633689437,6.07677922535639
Montana,1,13.363333333333332,10.816666666666666,0.0193412216046401,0.0477014903688996
Montana,2,25.739967897271267,20.834670947030496,0.00908581472715414,0.0232453963219003
Montana,3,8.830396475770925,7.147577092511013,0.00926753102169722,0.0232453963219003
Montana,4,10.683544303797468,8.647568287808127,0.00949550237303309,0.0234875358669201
Montana,5,10.712090848363394,8.670674682698731,0.0100439551892904,0.0246982335920191
Montana,6,13.555367709213863,10.972104818258664,0.0107807321653469,0.0259089313171181
Montana,7,12.666666666666666,10.252764612954186,0.0117223529643429,0.0268774894971972
Montana,8,10.406229720960416,8.423101881894873,0.0139194681620001,0.029541024492415
Montana,9,11.089903181189488,8.976486860304288,0.0172894794426173,0.0317202803975931
Montana,10,12.213252094440213,9.885757806549886,0.0236759812126497,0.0331731176677119
Montana,11,11.679533867443554,9.453750910415147,0.0344930566369052,0.0428586994685037
Montana,12,12.431007751937983,10.062015503875967,0.0496680191975666,0.0544813976294539
Montana,13,13.486963835155592,10.916736753574432,0.288083101570719,0.300010896279526
Montana,14,12.577254901960783,10.180392156862744,0.363498667738727,0.385001876581474
Montana,15,14.343470483005367,11.610017889087656,0.467965713505231,0.504618811821253
Montana,16,13.78847807394669,11.16079105760963,0.685007655707489,0.612370909355061
Montana,17,15.892963330029731,12.86422200198216,1.04605810936883,0.823274453067303
Montana,18,23.10662824207493,18.703170028818445,1.51520332682227,1.25234572684238
Montana,19,20.07008760951189,16.245306633291616,2.1234540197147602,1.71773793237042
Montana,20,19.181818181818183,15.526315789473683,2.72930275358666,2.19668995241958
Montana,21,20.7720207253886,16.813471502590673,3.18582694840093,2.61268569076359
Montana,22,21.7289972899729,17.588075880758808,3.74584683278906,3.35217986125404
Montana,23,18.932703659976383,15.324675324675324,3.96590526548073,3.69965010835745
Montana,24,20.17106918238994,16.32704402515723,4.13871415765858,4.14978752254925
Montana,25,20.17106918238994,16.32704402515723,4.25849162722349,4.24155841011175
Montana,26,19.50851581508516,15.790754257907542,4.34939933348446,4.36262818262164
Montana,27,19.227817745803357,15.563549160671462,4.44609222577714,4.47667590832597
Montana,28,22.74609929078014,18.411347517730498,4.61849803817436,4.87814327396879
Montana,29,19.7002457002457,15.945945945945946,4.69917016115361,4.97209341743647
Montana,30,26.032467532467532,21.071428571428573,4.76522238225371,5.03771323413683
Montana,31,21.997256515775035,17.805212620027437,4.81280561996297,5.09897453902684
Montana,32,21.23973509933775,17.192052980132452,4.85546930198906,5.17984914706345
Montana,33,22.908571428571427,18.542857142857144,4.88715071195949,5.23650980059808
Montana,34,24.26021180030257,19.636913767019667,4.97634367718649,5.35031538675739
Montana,35,21.78804347826087,17.63586956521739,5.10663426037388,5.43215855297408
Montana,36,23.07338129496403,18.676258992805757,5.32162446041411,5.56606172137003
Montana,37,24.746913580246915,20.030864197530864,5.64230085736061,5.73265372834364
Montana,38,24.40791476407915,19.75646879756469,6.12852079863585,6.00578713512597
Montana,39,26.07479674796748,21.10569105691057,6.65862687700955,6.43558482753611
Nebraska,1,16.552816901408452,13.879401408450704,0.0880639928120802,0.126866399921928
Nebraska,2,30.876847290640395,25.889983579638752,0.0791163143980186,0.087830584561335
Nebraska,3,9.253937007874017,7.759350393700787,0.0990669346708621,0.116649995120523
Nebraska,4,10.964431486880466,9.193586005830904,0.116805314684704,0.139522543183371
Nebraska,5,12.00766283524904,10.068326947637292,0.135738013141225,0.163462476822485
Nebraska,6,14.644859813084112,12.279595015576325,0.151010077021402,0.178863325851469
Nebraska,7,15.201293451899758,12.746160064672594,0.161974179256032,0.20463306333561
Nebraska,8,11.361933534743205,9.52688821752266,0.172465732730143,0.230402800819752
Nebraska,9,12.322411533420707,10.332241153342071,0.182551088468329,0.248548355616278
Nebraska,10,13.83664459161148,11.601913171449596,0.19283226064495,0.261052015223968
Nebraska,11,13.991071428571429,11.73139880952381,0.20536774934007,0.270963452717869
Nebraska,12,13.28904593639576,11.142756183745584,0.21969957065223,0.283162145018054
Nebraska,13,11.054673721340388,9.269253380364493,0.685291183494325,0.770347418756709
Nebraska,14,10.406198118428334,8.72551189817377,0.772490994669019,0.848266565824144
Nebraska,15,12.452980132450332,10.441721854304635,0.882356963171864,0.932285059041671
Nebraska,16,12.354796320630747,10.359395532194482,1.03197366867681,1.01401629745291
Nebraska,17,12.95933838731909,10.866299104066162,1.25633561254497,1.14286498487362
Nebraska,18,20.68646864686469,17.345434543454346,1.5872411187333,1.33972138186786
Nebraska,19,15.908629441624363,13.339255499153976,2.18441814156768,1.67869254415927
Nebraska,20,16.437062937062937,13.782342657342657,2.76327257170826,2.19927173806968
Nebraska,21,17.314917127071823,14.51841620626151,3.1953342606833,2.86059334439348
Nebraska,22,18.168115942028987,15.233816425120771,3.76265979572138,3.68126036888846
Nebraska,23,16.09931506849315,13.499143835616438,3.98174926061088,3.94658192641749
Nebraska,24,16.685004436557232,13.990239574090506,4.11332010574411,4.15655191763443
Nebraska,25,15.908629441624363,13.339255499153976,4.20661126464001,4.31604981945935
Nebraska,26,17.017194570135747,14.268778280542987,4.28849652057654,4.41409680882209
Nebraska,27,15.868354430379746,13.305485232067513,4.36424026094401,4.47859739435932
Nebraska,28,20.732083792723262,17.383682469680263,4.56783433411447,4.64587196252562
Nebraska,29,16.925292529252925,14.191719171917192,4.63919567022343,4.70076607787645
Nebraska,30,23.214814814814815,19.465432098765433,4.68280609487565,4.70839026056407
Nebraska,31,19.36560247167868,16.237899073120495,4.70660507457491,4.92278227773983
Nebraska,32,20.111229946524062,16.863101604278075,4.71751577232633,4.99018005269835
Nebraska,33,20.6410537870472,17.30735455543359,4.72717551051652,4.99444959500342
Nebraska,34,20.175965665236053,16.917381974248926,4.78800807184489,5.05010612862301
Nebraska,35,19.793684210526315,16.596842105263157,4.87950127980607,5.06992900361081
Nebraska,36,18.860581745235702,15.81444332998997,5.03081074559698,5.10591514589636
Nebraska,37,20.870144284128745,17.499445061043286,5.2484065032743,5.15852200644091
Nebraska,38,22.682750301568156,19.019300361881783,5.4693133389106,5.2266821996682
Nebraska,39,23.44638403990025,19.659600997506235,5.66234465262933,5.33525056113985
Nevada,1,20.57388316151203,17.67611683848797,0.0708359725465112,0.197988298625316
Nevada,2,35.26951399116348,30.301914580265095,0.0398875265696487,0.119416359846493
Nevada,3,11.264346190028222,9.67779868297272,0.0452319229897112,0.137663231579426
Nevada,4,14.365926814637072,12.34253149370126,0.0510329089011005,0.152338651549685
Nevada,5,12.799572421165152,10.996793158738642,0.0562010201698353,0.162403651971766
Nevada,6,19.097288676236044,16.40749601275917,0.0629064255532532,0.170585523282619
Nevada,7,18.549961270333075,15.93725793958172,0.0726470013682246,0.180650523704699
Nevada,8,13.022294725394236,11.188145731375748,0.0859910208665449,0.188897330502146
Nevada,9,15.147375079063885,13.01391524351676,0.109942807731709,0.195131137215177
Nevada,10,16.170155300472654,13.892640108035112,0.14422096268489,0.208313040993773
Nevada,11,16.48176187198899,14.160357880247764,0.179503176543458,0.23045604192235
Nevada,12,16.1049092131809,13.836583725622058,0.230197749346669,0.252599042850928
Nevada,13,12.52510460251046,10.760983263598328,0.945731514013635,1.04188988240183
Nevada,14,12.538219895287956,10.772251308900524,1.02572555491856,1.18851421113124
Nevada,15,14.322966507177034,12.305622009569378,1.09168357498579,1.30624224832629
Nevada,16,15.292464878671776,13.138569604086843,1.18416867804192,1.38007389658374
Nevada,17,16.758572428271517,14.398180545836247,1.30697044737109,1.45572373846583
Nevada,18,25.7505376344086,22.123655913978496,1.48155844351511,1.52669822531315
Nevada,19,19.956666666666667,17.145833333333332,1.77546301869839,1.64286781082994
Nevada,20,18.82704402515723,16.175314465408807,2.22320540429395,1.85585620685849
Nevada,21,20.12436974789916,17.289915966386555,2.73306147973121,2.20650783446646
Nevada,22,20.520994001713795,17.630676949443018,3.58689915765589,3.00885070682277
Nevada,23,17.55718475073314,15.084310850439882,3.88376225755276,3.46047701608452
Nevada,24,17.871641791044777,15.3544776119403,4.05933569864209,3.8569730972279
Nevada,25,18.33690658499234,15.754211332312403,4.15400082490501,4.13100085065487
Nevada,26,18.75332811276429,16.111981205951448,4.2295198508194,4.27217059851038
Nevada,27,18.709375,16.07421875,4.29459206537468,4.3847037967779
Nevada,28,20.20928270042194,17.362869198312236,4.43234412946303,4.54801654556198
Nevada,29,18.393241167434716,15.802611367127495,4.506725513935,4.62528977460893
Nevada,30,24.238866396761132,20.824898785425106,4.57408177088574,4.67606932512549
Nevada,31,20.897033158813265,17.95375218150087,4.61833262868545,4.71957610114351
Nevada,32,20.006683375104423,17.188805346700082,4.66785014224843,4.75529061877025
Nevada,33,21.136804942630185,18.15975286849073,4.73967922431205,4.79405710426691
Nevada,34,18.033132530120483,15.493222891566266,5.01837728905037,4.9452269170579
Nevada,35,19.74278647980214,16.96207749381698,5.22715912985781,5.12685147306151
Nevada,36,19.956666666666667,17.145833333333332,5.44475194341514,5.36087896674654
Nevada,37,22.486384976525823,19.31924882629108,5.66252542187911,5.59691946051598
Nevada,38,23.570866141732285,20.250984251968504,5.87974157647957,5.84185611594881
Nevada,39,24.612538540596095,21.145940390544705,6.10415476399727,6.09497464269248
New Hampshire,1,13.765477057538238,11.11944646758922,0.117795360822351,0.241273372530325
New Hampshire,2,25.403225806451612,20.52016129032258,0.0777655382853437,0.204989671063086
New Hampshire,3,9.58904109589041,7.745814307458143,0.0909598444910558,0.266698448011018
New Hampshire,4,11.545510079413562,9.32620647525962,0.104767047501162,0.329466603103978
New Hampshire,5,12.169993560849967,9.830650354153253,0.117093083233982,0.386143333863022
New Hampshire,6,15.619834710743802,12.617355371900826,0.128120969485273,0.450235711637269
New Hampshire,7,16.03053435114504,12.94910941475827,0.13528845711444001,0.505058530642513
New Hampshire,8,13.394755492558469,10.819985825655564,0.140996058605363,0.537104719529636
New Hampshire,9,12.193548387096774,9.84967741935484,0.146052457241616,0.581068912548334
New Hampshire,10,14.788732394366198,11.946009389671362,0.150215048038128,0.60331585359394
New Hampshire,11,13.775510204081632,11.127551020408164,0.154079702888059,0.620265903914402
New Hampshire,12,14.296520423600604,11.548411497730712,0.158357211835395,0.630859685364691
New Hampshire,13,12.796208530805687,10.33649289099526,0.39576108652643,1.47995126860533
New Hampshire,14,11.681087762669964,9.435723114956737,0.415565314518423,1.49239896180942
New Hampshire,15,13.161559888579388,10.631615598885794,0.442226325509578,1.50881932305737
New Hampshire,16,13.189113747383113,10.65387299371947,0.484618354480188,1.53874675565443
New Hampshire,17,16.50655021834061,13.333624454148472,0.545512205733454,1.61184384766142
New Hampshire,18,21.21212121212121,17.134680134680135,0.639157729971543,1.66825573388421
New Hampshire,19,18.367346938775512,14.83673469387755,0.858076807291157,1.73049419990466
New Hampshire,20,17.96577946768061,14.512357414448667,1.20782807120993,1.8459664177128
New Hampshire,21,17.647058823529413,14.254901960784316,1.80098449102943,2.12113989088405
New Hampshire,22,19.769874476987447,15.969665271966528,2.94213024116681,3.03246994014513
New Hampshire,23,14.835164835164836,11.983516483516484,3.49142197719403,3.45807510991048
New Hampshire,24,15.64569536423841,12.638245033112582,3.8158274045144,3.82064728004661
New Hampshire,25,16.49214659685864,13.321989528795813,4.09104360705432,3.98935324964246
New Hampshire,26,16.434782608695652,13.275652173913045,4.27966259860669,4.08787541713015
New Hampshire,27,15.829145728643216,12.78643216080402,4.49820287165136,4.20784999205466
New Hampshire,28,16.68137687555163,13.474845542806708,5.0987651278573,4.38264738598443
New Hampshire,29,14.115011202389844,11.401792382374907,5.29476867465705,4.5010328936914
New Hampshire,30,20.149253731343283,16.276119402985074,5.41339825612983,4.59929021664283
New Hampshire,31,17.914691943127963,14.471090047393364,5.46437509658977,4.65755601461942
New Hampshire,32,19.34493346980553,15.626407369498464,5.48658834952126,4.6935748715504
New Hampshire,33,18.9,15.267,5.50395801520691,4.72085385878489
New Hampshire,34,20.76923076923077,16.776923076923076,5.5556286207996,4.77143916521002
New Hampshire,35,18.24324324324324,14.736486486486486,5.65766317004783,4.79156734996557
New Hampshire,36,19.484536082474225,15.739175257731958,5.83951475938501,4.83870967741935
New Hampshire,37,21.307779030439683,17.211950394588502,6.07619933157645,4.92822713067429
New Hampshire,38,20.65573770491803,16.685245901639345,6.40523127852444,5.03787276868478
New Hampshire,39,22.771084337349397,18.393975903614457,6.77439945370465,5.12686053286721
New Jersey,1,19.50255661066472,15.860482103725348,0.56952825690993,1.01358947995393
New Jersey,2,34.361647361647364,27.944658944658944,0.311889119022461,0.628717281486072
New Jersey,3,9.947466467958272,8.089791356184799,0.330665328110759,0.706165473417522
New Jersey,4,13.855215360664245,11.267773741567202,0.348508583682473,0.759571311441174
New Jersey,5,13.74819773429454,11.180741503604532,0.362440538383329,0.798226747662279
New Jersey,6,18.08875338753387,14.71070460704607,0.371524837894131,0.833277547290829
New Jersey,7,17.46173969914977,14.200784826684108,0.377865067563934,0.864529174383736
New Jersey,8,13.210786739238,10.743691241959429,0.383054314483025,0.883490707189648
New Jersey,9,15.379608294930875,12.507488479262673,0.391809491874368,1.02687514053791
New Jersey,10,15.882807852468767,12.916716240333136,0.396820007722845,1.04341069570058
New Jersey,11,15.291523482245132,12.435853379152348,0.40139824377263,1.06558779321287
New Jersey,12,16.8660770688566,13.716361339229312,0.405342419068739,1.07802665027987
New Jersey,13,12.08646446355817,9.82933454051607,0.942632578683898,2.37067221895135
New Jersey,14,12.048285198555956,9.798285198555956,0.965562679229383,2.38034179965201
New Jersey,15,13.891259105098856,11.297086368366283,0.995012118382241,2.39203684281896
New Jersey,16,13.84085018144116,11.25609123898393,1.03855826222916,2.40232436122121
New Jersey,17,15.770230360307147,12.825162433549911,1.10138997982228,2.41550703218826
New Jersey,18,24.90578358208955,20.254664179104477,1.20707218819467,2.4366313469497
New Jersey,19,19.333091962346128,15.72266473569877,1.41461070200085,2.47335286703068
New Jersey,20,21.139350752177357,17.191607284243865,1.69648131423337,2.54434704296784
New Jersey,21,20.761275272161743,16.884136858475895,2.02093942184315,2.66330005052213
New Jersey,22,18.709880868955853,15.21583742116328,2.92904856387695,2.98310569767169
New Jersey,23,15.9874251497006,13.001796407185628,3.29936309390814,3.14271671733184
New Jersey,24,17.16977491961415,13.963344051446946,3.57747884218995,3.29237207402207
New Jersey,25,15.83570581257414,12.87841043890866,3.79879589671249,3.41848858159839
New Jersey,26,15.468713789107763,12.579953650057938,4.02770165333042,3.52166129118083
New Jersey,27,15.9587567244471,12.978481769276748,4.29549067554715,3.60543762290809
New Jersey,28,17.954942837928716,14.601882985877603,4.82779903720255,3.75073308581495
New Jersey,29,17.258564964447316,14.035552682611506,4.92299392605317,3.81796241908878
New Jersey,30,23.136048526863085,18.81542461005199,4.97008143902015,3.86727155901677
New Jersey,31,18.10101694915254,14.720677966101697,4.99376765134639,3.9013382356391
New Jersey,32,20.24184988627748,16.461713419257013,5.01068588860762,3.91930420214802
New Jersey,33,20.22651515151515,16.449242424242424,5.02624493842488,3.93428346976597
New Jersey,34,21.122626582278478,17.178006329113924,5.08695077651849,3.95475551695352
