tokens;n;value;week;state
ensure;6;1;1;Massachusetts
crisis;5;-3;1;Massachusetts
stop;5;-1;1;Massachusetts
safe;4;1;1;Massachusetts
safety;4;1;1;Massachusetts
sick;4;-2;1;Massachusetts
bailout;3;-2;1;Massachusetts
demand;3;-1;1;Massachusetts
demanding;3;-1;1;Massachusetts
glad;3;3;1;Massachusetts
protect;3;1;1;Massachusetts
strong;3;2;1;Massachusetts
fight;2;-1;1;Massachusetts
granting;2;1;1;Massachusetts
hard;2;-1;1;Massachusetts
healthy;2;2;1;Massachusetts
leave;2;-1;1;Massachusetts
pay;2;-1;1;Massachusetts
prevent;2;-1;1;Massachusetts
proud;2;2;1;Massachusetts
rich;2;2;1;Massachusetts
safely;2;1;1;Massachusetts
unacceptable;2;-2;1;Massachusetts
annoy;1;-2;1;Massachusetts
anti;1;-1;1;Massachusetts
avoid;1;-1;1;Massachusetts
battle;1;-1;1;Massachusetts
benefits;1;2;1;Massachusetts
block;1;-1;1;Massachusetts
clean;1;2;1;Massachusetts
cleaner;1;2;1;Massachusetts
committed;1;1;1;Massachusetts
conflicting;1;-2;1;Massachusetts
confuse;1;-2;1;Massachusetts
cut;1;-1;1;Massachusetts
damage;1;-3;1;Massachusetts
debt;1;-2;1;Massachusetts
decisive;1;1;1;Massachusetts
delay;1;-1;1;Massachusetts
denied;1;-2;1;Massachusetts
devastated;1;-2;1;Massachusetts
devastating;1;-2;1;Massachusetts
emergency;1;-2;1;Massachusetts
empty;1;-1;1;Massachusetts
endorse;1;2;1;Massachusetts
excuse;1;-1;1;Massachusetts
expose;1;-1;1;Massachusetts
failed;1;-2;1;Massachusetts
flu;1;-2;1;Massachusetts
grateful;1;3;1;Massachusetts
hate;1;-3;1;Massachusetts
hide;1;-1;1;Massachusetts
hope;1;2;1;Massachusetts
improve;1;2;1;Massachusetts
infected;1;-2;1;Massachusetts
innovative;1;2;1;Massachusetts
justice;1;2;1;Massachusetts
lack;1;-2;1;Massachusetts
lawsuit;1;-2;1;Massachusetts
legally;1;1;1;Massachusetts
pleased;1;3;1;Massachusetts
poverty;1;-1;1;Massachusetts
powerful;1;2;1;Massachusetts
promises;1;1;1;Massachusetts
racism;1;-3;1;Massachusetts
racist;1;-3;1;Massachusetts
rescue;1;2;1;Massachusetts
rigged;1;-1;1;Massachusetts
risk;1;-2;1;Massachusetts
scams;1;-2;1;Massachusetts
scoop;1;3;1;Massachusetts
secured;1;2;1;Massachusetts
shortages;1;-2;1;Massachusetts
solution;1;1;1;Massachusetts
struggle;1;-2;1;Massachusetts
struggling;1;-2;1;Massachusetts
suffer;1;-2;1;Massachusetts
suffering;1;-2;1;Massachusetts
threat;1;-2;1;Massachusetts
unjust;1;-2;1;Massachusetts
vulnerable;1;-2;1;Massachusetts
worry;1;-3;1;Massachusetts
worse;1;-3;1;Massachusetts
crisis;11;-3;1;Michigan
care;7;2;1;Michigan
risk;4;-2;1;Michigan
support;4;2;1;Michigan
brave;3;2;1;Michigan
ensure;3;1;1;Michigan
reward;3;2;1;Michigan
safety;3;1;1;Michigan
devastating;2;-2;1;Michigan
glad;2;3;1;Michigan
hard;2;-1;1;Michigan
helping;2;2;1;Michigan
heroes;2;2;1;Michigan
proud;2;2;1;Michigan
supporting;2;1;1;Michigan
appreciated;1;2;1;Michigan
chance;1;2;1;Michigan
combat;1;-1;1;Michigan
creative;1;2;1;Michigan
cutting;1;-1;1;Michigan
devastated;1;-2;1;Michigan
died;1;-3;1;Michigan
difficult;1;-1;1;Michigan
expand;1;1;1;Michigan
exposed;1;-1;1;Michigan
fair;1;2;1;Michigan
faith;1;1;1;Michigan
fight;1;-1;1;Michigan
heroic;1;3;1;Michigan
honor;1;2;1;Michigan
illness;1;-2;1;Michigan
increased;1;1;1;Michigan
injured;1;-2;1;Michigan
lost;1;-3;1;Michigan
pay;1;-1;1;Michigan
positive;1;2;1;Michigan
protect;1;1;1;Michigan
reckless;1;-2;1;Michigan
relieved;1;2;1;Michigan
risks;1;-2;1;Michigan
severe;1;-2;1;Michigan
share;1;1;1;Michigan
significant;1;1;1;Michigan
solemn;1;-1;1;Michigan
solidarity;1;2;1;Michigan
struggling;1;-2;1;Michigan
threat;1;-2;1;Michigan
top;1;2;1;Michigan
true;1;2;1;Michigan
trusted;1;2;1;Michigan
vulnerable;1;-2;1;Michigan
wrong;1;-2;1;Michigan
crisis;7;-3;1;Minnesota
fight;7;-1;1;Minnesota
protect;6;1;1;Minnesota
expand;4;1;1;Minnesota
care;3;2;1;Minnesota
safety;3;1;1;Minnesota
save;3;2;1;Minnesota
ensure;2;1;1;Minnesota
heartbreaking;2;-3;1;Minnesota
helping;2;2;1;Minnesota
importance;2;2;1;Minnesota
join;2;1;1;Minnesota
lost;2;-3;1;Minnesota
loved;2;3;1;Minnesota
proud;2;2;1;Minnesota
safely;2;1;1;Minnesota
scary;2;-2;1;Minnesota
strong;2;2;1;Minnesota
affected;1;-1;1;Minnesota
afflicted;1;-1;1;Minnesota
chaotic;1;-2;1;Minnesota
clarity;1;2;1;Minnesota
comprehensive;1;2;1;Minnesota
desperate;1;-3;1;Minnesota
devastated;1;-2;1;Minnesota
die;1;-3;1;Minnesota
died;1;-3;1;Minnesota
disaster;1;-2;1;Minnesota
ensuring;1;1;1;Minnesota
failing;1;-2;1;Minnesota
failure;1;-2;1;Minnesota
flu;1;-2;1;Minnesota
forced;1;-1;1;Minnesota
free;1;1;1;Minnesota
glad;1;3;1;Minnesota
hard;1;-1;1;Minnesota
heroes;1;2;1;Minnesota
honor;1;2;1;Minnesota
hope;1;2;1;Minnesota
hurting;1;-2;1;Minnesota
increase;1;1;1;Minnesota
innovation;1;1;1;Minnesota
joke;1;2;1;Minnesota
kill;1;-3;1;Minnesota
lack;1;-2;1;Minnesota
loss;1;-3;1;Minnesota
love;1;3;1;Minnesota
peace;1;2;1;Minnesota
promised;1;1;1;Minnesota
risk;1;-2;1;Minnesota
safe;1;1;1;Minnesota
stronger;1;2;1;Minnesota
struggling;1;-2;1;Minnesota
stupid;1;-2;1;Minnesota
success;1;2;1;Minnesota
support;1;2;1;Minnesota
top;1;2;1;Minnesota
tragic;1;-2;1;Minnesota
trust;1;1;1;Minnesota
unacceptable;1;-2;1;Minnesota
uncertain;1;-1;1;Minnesota
unemployment;1;-2;1;Minnesota
vigilant;1;3;1;Minnesota
violence;1;-3;1;Minnesota
grants;3;1;1;Mississippi
ensure;2;1;1;Mississippi
improve;2;2;1;Mississippi
safety;2;1;1;Mississippi
combat;1;-1;1;Mississippi
committed;1;1;1;Mississippi
constrained;1;-2;1;Mississippi
defender;1;2;1;Mississippi
denying;1;-2;1;Mississippi
determined;1;2;1;Mississippi
disaster;1;-2;1;Mississippi
enthusiastic;1;3;1;Mississippi
fight;1;-1;1;Mississippi
freedom;1;2;1;Mississippi
gains;1;2;1;Mississippi
helping;1;2;1;Mississippi
ill;1;-2;1;Mississippi
increase;1;1;1;Mississippi
inviting;1;1;1;Mississippi
opportunity;1;2;1;Mississippi
prevent;1;-1;1;Mississippi
safe;1;1;1;Mississippi
safely;1;1;1;Mississippi
save;1;2;1;Mississippi
smart;1;1;1;Mississippi
stop;1;-1;1;Mississippi
successful;1;3;1;Mississippi
suffering;1;-2;1;Mississippi
supporter;1;1;1;Mississippi
wishes;1;1;1;Mississippi
care;17;2;1;Missouri
stop;6;-1;1;Missouri
crisis;4;-3;1;Missouri
emergency;4;-2;1;Missouri
grant;4;1;1;Missouri
rescue;3;2;1;Missouri
bad;2;-3;1;Missouri
cares;2;2;1;Missouri
combat;2;-1;1;Missouri
drop;2;-1;1;Missouri
ensure;2;1;1;Missouri
expand;2;1;1;Missouri
fight;2;-1;1;Missouri
forced;2;-1;1;Missouri
glad;2;3;1;Missouri
helping;2;2;1;Missouri
honor;2;2;1;Missouri
increased;2;1;1;Missouri
lost;2;-3;1;Missouri
support;2;2;1;Missouri
urgent;2;-1;1;Missouri
affected;1;-1;1;Missouri
appreciated;1;2;1;Missouri
awarded;1;3;1;Missouri
awards;1;3;1;Missouri
bailout;1;-2;1;Missouri
bullying;1;-2;1;Missouri
burden;1;-2;1;Missouri
celebrate;1;3;1;Missouri
challenge;1;-1;1;Missouri
confidence;1;2;1;Missouri
criticism;1;-2;1;Missouri
deception;1;-3;1;Missouri
demands;1;-1;1;Missouri
effectively;1;2;1;Missouri
feeling;1;1;1;Missouri
free;1;1;1;Missouri
growing;1;1;1;Missouri
healthy;1;2;1;Missouri
highlight;1;2;1;Missouri
hope;1;2;1;Missouri
huge;1;1;1;Missouri
improve;1;2;1;Missouri
incompetence;1;-2;1;Missouri
increase;1;1;1;Missouri
innovative;1;2;1;Missouri
lied;1;-2;1;Missouri
opportunity;1;2;1;Missouri
poison;1;-2;1;Missouri
prevent;1;-1;1;Missouri
proud;1;2;1;Missouri
rich;1;2;1;Missouri
safe;1;1;1;Missouri
safely;1;1;1;Missouri
secure;1;2;1;Missouri
sick;1;-2;1;Missouri
solutions;1;1;1;Missouri
spirit;1;1;1;Missouri
stopping;1;-1;1;Missouri
suspend;1;-1;1;Missouri
threat;1;-2;1;Missouri
threaten;1;-2;1;Missouri
top;1;2;1;Missouri
unemployment;1;-2;1;Missouri
vulnerable;1;-2;1;Missouri
wrong;1;-2;1;Missouri
care;3;2;1;Montana
glad;3;3;1;Montana
hard;3;-1;1;Montana
support;3;2;1;Montana
ensure;2;1;1;Montana
proud;2;2;1;Montana
safely;2;1;1;Montana
supporting;2;1;1;Montana
ability;1;2;1;Montana
amazing;1;4;1;Montana
benefits;1;2;1;Montana
challenge;1;-1;1;Montana
clean;1;2;1;Montana
fight;1;-1;1;Montana
grateful;1;3;1;Montana
growing;1;1;1;Montana
happy;1;3;1;Montana
healthy;1;2;1;Montana
improved;1;2;1;Montana
increase;1;1;1;Montana
lost;1;-3;1;Montana
risk;1;-2;1;Montana
safe;1;1;1;Montana
secure;1;2;1;Montana
solution;1;1;1;Montana
strengthen;1;2;1;Montana
worse;1;-3;1;Montana
helping;2;2;1;Nebraska
battle;1;-1;1;Nebraska
care;1;2;1;Nebraska
cheer;1;2;1;Nebraska
combat;1;-1;1;Nebraska
encourages;1;2;1;Nebraska
ensure;1;1;1;Nebraska
free;1;1;1;Nebraska
helpful;1;2;1;Nebraska
limits;1;-1;1;Nebraska
loved;1;3;1;Nebraska
protected;1;1;1;Nebraska
sad;1;-2;1;Nebraska
safety;1;1;1;Nebraska
suicide;1;-2;1;Nebraska
support;1;2;1;Nebraska
supporting;1;1;1;Nebraska
thankful;1;2;1;Nebraska
unemployment;1;-2;1;Nebraska
care;18;2;1;Nevada
support;10;2;1;Nevada
protect;6;1;1;Nevada
ensure;5;1;1;Nevada
safe;5;1;1;Nevada
glad;4;3;1;Nevada
combat;3;-1;1;Nevada
crisis;3;-3;1;Nevada
healthy;3;2;1;Nevada
increased;3;1;1;Nevada
safety;3;1;1;Nevada
delayed;2;-1;1;Nevada
encourage;2;2;1;Nevada
expand;2;1;1;Nevada
feeling;2;1;1;Nevada
fight;2;-1;1;Nevada
grant;2;1;1;Nevada
hard;2;-1;1;Nevada
heroes;2;2;1;Nevada
loved;2;3;1;Nevada
pleased;2;3;1;Nevada
protected;2;1;1;Nevada
aggressive;1;-2;1;Nevada
anxiety;1;-2;1;Nevada
applaud;1;2;1;Nevada
applauding;1;2;1;Nevada
beautiful;1;3;1;Nevada
benefits;1;2;1;Nevada
cancel;1;-1;1;Nevada
comfort;1;2;1;Nevada
condemn;1;-2;1;Nevada
congratulations;1;2;1;Nevada
dedicated;1;2;1;Nevada
demands;1;-1;1;Nevada
devastating;1;-2;1;Nevada
difficult;1;-1;1;Nevada
disasters;1;-2;1;Nevada
eager;1;2;1;Nevada
effective;1;2;1;Nevada
emergency;1;-2;1;Nevada
encourages;1;2;1;Nevada
enemy;1;-2;1;Nevada
expands;1;1;1;Nevada
forget;1;-1;1;Nevada
free;1;1;1;Nevada
grants;1;1;1;Nevada
grateful;1;3;1;Nevada
hardship;1;-2;1;Nevada
harmful;1;-2;1;Nevada
hate;1;-3;1;Nevada
helping;1;2;1;Nevada
hope;1;2;1;Nevada
ill;1;-2;1;Nevada
integrity;1;2;1;Nevada
join;1;1;1;Nevada
losing;1;-3;1;Nevada
natural;1;1;1;Nevada
outstanding;1;5;1;Nevada
peaceful;1;2;1;Nevada
proactive;1;2;1;Nevada
protects;1;1;1;Nevada
proud;1;2;1;Nevada
reached;1;1;1;Nevada
risk;1;-2;1;Nevada
safely;1;1;1;Nevada
stop;1;-1;1;Nevada
struggling;1;-2;1;Nevada
supporting;1;1;1;Nevada
supports;1;2;1;Nevada
top;1;2;1;Nevada
unemployment;1;-2;1;Nevada
urgent;1;-1;1;Nevada
violence;1;-3;1;Nevada
vulnerable;1;-2;1;Nevada
warm;1;1;1;Nevada
worried;1;-3;1;Nevada
crisis;5;-3;1;New Hampshire
care;4;2;1;New Hampshire
safety;4;1;1;New Hampshire
support;4;2;1;New Hampshire
safe;3;1;1;New Hampshire
violence;3;-3;1;New Hampshire
cares;2;2;1;New Hampshire
difficult;2;-1;1;New Hampshire
glad;2;3;1;New Hampshire
join;2;1;1;New Hampshire
victims;2;-3;1;New Hampshire
fight;1;-1;1;New Hampshire
helping;1;2;1;New Hampshire
increased;1;1;1;New Hampshire
innovative;1;2;1;New Hampshire
propaganda;1;-2;1;New Hampshire
protect;1;1;1;New Hampshire
reach;1;1;1;New Hampshire
save;1;2;1;New Hampshire
solutions;1;1;1;New Hampshire
strengthen;1;2;1;New Hampshire
threats;1;-2;1;New Hampshire
safety;5;1;1;New Jersey
crisis;2;-3;1;New Jersey
prevent;2;-1;1;New Jersey
war;2;-2;1;New Jersey
win;2;4;1;New Jersey
adopt;1;1;1;New Jersey
appreciated;1;2;1;New Jersey
challenge;1;-1;1;New Jersey
committed;1;1;1;New Jersey
death;1;-2;1;New Jersey
despair;1;-3;1;New Jersey
emergency;1;-2;1;New Jersey
happy;1;3;1;New Jersey
helping;1;2;1;New Jersey
honoring;1;2;1;New Jersey
increase;1;1;1;New Jersey
justice;1;2;1;New Jersey
leave;1;-1;1;New Jersey
lost;1;-3;1;New Jersey
pay;1;-1;1;New Jersey
protect;1;1;1;New Jersey
proudly;1;2;1;New Jersey
risk;1;-2;1;New Jersey
save;1;2;1;New Jersey
sentences;1;-2;1;New Jersey
shameful;1;-2;1;New Jersey
sick;1;-2;1;New Jersey
strong;1;2;1;New Jersey
stronger;1;2;1;New Jersey
supporting;1;1;1;New Jersey
threat;1;-2;1;New Jersey
trust;1;1;1;New Jersey
uncertain;1;-1;1;New Jersey
undermines;1;-2;1;New Jersey
wealth;1;3;1;New Jersey
care;7;2;1;New Mexico
crisis;6;-3;1;New Mexico
expand;4;1;1;New Mexico
save;4;2;1;New Mexico
stop;4;-1;1;New Mexico
support;4;2;1;New Mexico
fight;3;-1;1;New Mexico
free;3;1;1;New Mexico
hard;3;-1;1;New Mexico
proud;3;2;1;New Mexico
accepting;2;1;1;New Mexico
grateful;2;3;1;New Mexico
healthy;2;2;1;New Mexico
helping;2;2;1;New Mexico
improve;2;2;1;New Mexico
lost;2;-3;1;New Mexico
safe;2;1;1;New Mexico
safely;2;1;1;New Mexico
safety;2;1;1;New Mexico
trusted;2;2;1;New Mexico
war;2;-2;1;New Mexico
ability;1;2;1;New Mexico
absentee;1;-1;1;New Mexico
affected;1;-1;1;New Mexico
approved;1;2;1;New Mexico
benefit;1;2;1;New Mexico
bold;1;2;1;New Mexico
brave;1;2;1;New Mexico
cares;1;2;1;New Mexico
chance;1;2;1;New Mexico
charged;1;-3;1;New Mexico
combat;1;-1;1;New Mexico
comprehensive;1;2;1;New Mexico
conflicts;1;-2;1;New Mexico
cut;1;-1;1;New Mexico
dear;1;2;1;New Mexico
delay;1;-1;1;New Mexico
delayed;1;-1;1;New Mexico
destruction;1;-3;1;New Mexico
drop;1;-1;1;New Mexico
ease;1;2;1;New Mexico
effectively;1;2;1;New Mexico
emergency;1;-2;1;New Mexico
encourage;1;2;1;New Mexico
ensure;1;1;1;New Mexico
exploit;1;-2;1;New Mexico
exposed;1;-1;1;New Mexico
extend;1;1;1;New Mexico
fear;1;-2;1;New Mexico
freedom;1;2;1;New Mexico
guarantee;1;1;1;New Mexico
hate;1;-3;1;New Mexico
helpful;1;2;1;New Mexico
helps;1;2;1;New Mexico
hero;1;2;1;New Mexico
honor;1;2;1;New Mexico
increase;1;1;1;New Mexico
increased;1;1;1;New Mexico
launched;1;1;1;New Mexico
loved;1;3;1;New Mexico
lowest;1;-1;1;New Mexico
mourning;1;-2;1;New Mexico
opportunity;1;2;1;New Mexico
pay;1;-1;1;New Mexico
pleased;1;3;1;New Mexico
positive;1;2;1;New Mexico
prevent;1;-1;1;New Mexico
progress;1;2;1;New Mexico
protect;1;1;1;New Mexico
racist;1;-3;1;New Mexico
responsible;1;2;1;New Mexico
risk;1;-2;1;New Mexico
saddened;1;-2;1;New Mexico
saved;1;2;1;New Mexico
secure;1;2;1;New Mexico
shortage;1;-2;1;New Mexico
solemn;1;-1;1;New Mexico
solidarity;1;2;1;New Mexico
solutions;1;1;1;New Mexico
straight;1;1;1;New Mexico
struggling;1;-2;1;New Mexico
success;1;2;1;New Mexico
unacceptable;1;-2;1;New Mexico
victim;1;-3;1;New Mexico
waste;1;-1;1;New Mexico
wealthy;1;2;1;New Mexico
win;1;4;1;New Mexico
worried;1;-3;1;New Mexico
worse;1;-3;1;New Mexico
wrong;1;-2;1;New Mexico
bankrupt;2;-3;1;New York
fight;2;-1;1;New York
leave;2;-1;1;New York
sick;2;-2;1;New York
support;2;2;1;New York
abhorrent;1;-3;1;New York
benefits;1;2;1;New York
comprehensive;1;2;1;New York
crisis;1;-3;1;New York
drag;1;-1;1;New York
ensure;1;1;1;New York
fantastic;1;4;1;New York
forced;1;-1;1;New York
meaningful;1;2;1;New York
prevent;1;-1;1;New York
proud;1;2;1;New York
safely;1;1;1;New York
safety;1;1;1;New York
secure;1;2;1;New York
solution;1;1;1;New York
strengthening;1;2;1;New York
suffering;1;-2;1;New York
threats;1;-2;1;New York
ensure;2;1;1;North Carolina
fight;2;-1;1;North Carolina
protect;2;1;1;North Carolina
scams;2;-2;1;North Carolina
support;2;2;1;North Carolina
vigilant;2;3;1;North Carolina
warning;2;-3;1;North Carolina
accept;1;1;1;North Carolina
award;1;3;1;North Carolina
bless;1;2;1;North Carolina
care;1;2;1;North Carolina
cares;1;2;1;North Carolina
combat;1;-1;1;North Carolina
courage;1;2;1;North Carolina
dedicated;1;2;1;North Carolina
disruption;1;-2;1;North Carolina
emergency;1;-2;1;North Carolina
free;1;1;1;North Carolina
god;1;1;1;North Carolina
healthy;1;2;1;North Carolina
limited;1;-1;1;North Carolina
limits;1;-1;1;North Carolina
loved;1;3;1;North Carolina
prepared;1;1;1;North Carolina
prosecute;1;-1;1;North Carolina
proud;1;2;1;North Carolina
risk;1;-2;1;North Carolina
top;1;2;1;North Carolina
trust;1;1;1;North Carolina
ensure;5;1;1;North Dakota
care;4;2;1;North Dakota
robust;2;2;1;North Dakota
safety;2;1;1;North Dakota
applaud;1;2;1;North Dakota
committed;1;1;1;North Dakota
crisis;1;-3;1;North Dakota
fair;1;2;1;North Dakota
fear;1;-2;1;North Dakota
fight;1;-1;1;North Dakota
free;1;1;1;North Dakota
grants;1;1;1;North Dakota
grateful;1;3;1;North Dakota
helping;1;2;1;North Dakota
illness;1;-2;1;North Dakota
increase;1;1;1;North Dakota
increased;1;1;1;North Dakota
injustice;1;-2;1;North Dakota
join;1;1;1;North Dakota
prevented;1;-1;1;North Dakota
protect;1;1;1;North Dakota
reached;1;1;1;North Dakota
share;1;1;1;North Dakota
squelched;1;-1;1;North Dakota
struck;1;-1;1;North Dakota
support;1;2;1;North Dakota
unacceptable;1;-2;1;North Dakota
unemployment;1;-2;1;North Dakota
violence;1;-3;1;North Dakota
vulnerable;1;-2;1;North Dakota
emergency;3;-2;1;Ohio
protect;3;1;1;Ohio
abuse;2;-3;1;Ohio
bankrupt;2;-3;1;Ohio
crisis;2;-3;1;Ohio
leave;2;-1;1;Ohio
pay;2;-1;1;Ohio
risk;2;-2;1;Ohio
abused;1;-3;1;Ohio
bright;1;1;1;Ohio
care;1;2;1;Ohio
combat;1;-1;1;Ohio
cut;1;-1;1;Ohio
demanded;1;-1;1;Ohio
demanding;1;-1;1;Ohio
ensure;1;1;1;Ohio
eviction;1;-1;1;Ohio
fail;1;-2;1;Ohio
forced;1;-1;1;Ohio
increased;1;1;1;Ohio
lawsuit;1;-2;1;Ohio
neglected;1;-2;1;Ohio
prepared;1;1;1;Ohio
protected;1;1;1;Ohio
safety;1;1;1;Ohio
sick;1;-2;1;Ohio
solidarity;1;2;1;Ohio
support;1;2;1;Ohio
suspect;1;-1;1;Ohio
threatening;1;-2;1;Ohio
vulnerable;1;-2;1;Ohio
war;1;-2;1;Ohio
wealthy;1;2;1;Ohio
care;8;2;1;Oklahoma
crisis;4;-3;1;Oklahoma
hard;3;-1;1;Oklahoma
healthy;3;2;1;Oklahoma
lost;3;-3;1;Oklahoma
sick;3;-2;1;Oklahoma
battle;2;-1;1;Oklahoma
cares;2;2;1;Oklahoma
combat;2;-1;1;Oklahoma
ensure;2;1;1;Oklahoma
feeling;2;1;1;Oklahoma
opportunity;2;2;1;Oklahoma
protect;2;1;1;Oklahoma
safety;2;1;1;Oklahoma
support;2;2;1;Oklahoma
accepting;1;1;1;Oklahoma
approved;1;2;1;Oklahoma
attack;1;-1;1;Oklahoma
bless;1;2;1;Oklahoma
brave;1;2;1;Oklahoma
encourage;1;2;1;Oklahoma
encourages;1;2;1;Oklahoma
free;1;1;1;Oklahoma
glad;1;3;1;Oklahoma
god;1;1;1;Oklahoma
grateful;1;3;1;Oklahoma
hail;1;2;1;Oklahoma
heroes;1;2;1;Oklahoma
hope;1;2;1;Oklahoma
huge;1;1;1;Oklahoma
improving;1;2;1;Oklahoma
loved;1;3;1;Oklahoma
miss;1;-2;1;Oklahoma
opportunities;1;2;1;Oklahoma
pleased;1;3;1;Oklahoma
positive;1;2;1;Oklahoma
pray;1;1;1;Oklahoma
propaganda;1;-2;1;Oklahoma
risk;1;-2;1;Oklahoma
scams;1;-2;1;Oklahoma
severe;1;-2;1;Oklahoma
stop;1;-1;1;Oklahoma
top;1;2;1;Oklahoma
trust;1;1;1;Oklahoma
worst;1;-3;1;Oklahoma
care;4;2;1;Oregon
safety;4;1;1;Oregon
expand;3;1;1;Oregon
crisis;2;-3;1;Oregon
excuse;2;-1;1;Oregon
forced;2;-1;1;Oregon
refusing;2;-2;1;Oregon
ban;1;-2;1;Oregon
blaming;1;-2;1;Oregon
cut;1;-1;1;Oregon
defender;1;2;1;Oregon
demanding;1;-1;1;Oregon
disasters;1;-2;1;Oregon
ensure;1;1;1;Oregon
failing;1;-2;1;Oregon
harm;1;-2;1;Oregon
helping;1;2;1;Oregon
huge;1;1;1;Oregon
integrity;1;2;1;Oregon
legal;1;1;1;Oregon
murder;1;-2;1;Oregon
rich;1;2;1;Oregon
safe;1;1;1;Oregon
solution;1;1;1;Oregon
stop;1;-1;1;Oregon
strengthening;1;2;1;Oregon
care;6;2;1;Pennsylvania
support;5;2;1;Pennsylvania
crisis;3;-3;1;Pennsylvania
emergency;3;-2;1;Pennsylvania
win;3;4;1;Pennsylvania
expand;2;1;1;Pennsylvania
fear;2;-2;1;Pennsylvania
fight;2;-1;1;Pennsylvania
lawsuit;2;-2;1;Pennsylvania
protect;2;1;1;Pennsylvania
safely;2;1;1;Pennsylvania
safety;2;1;1;Pennsylvania
united;2;1;1;Pennsylvania
vulnerable;2;-2;1;Pennsylvania
agree;1;1;1;Pennsylvania
anxiety;1;-2;1;Pennsylvania
appalling;1;-2;1;Pennsylvania
attack;1;-1;1;Pennsylvania
boost;1;1;1;Pennsylvania
catastrophic;1;-4;1;Pennsylvania
challenge;1;-1;1;Pennsylvania
cheering;1;2;1;Pennsylvania
clean;1;2;1;Pennsylvania
comprehensive;1;2;1;Pennsylvania
conspiracy;1;-3;1;Pennsylvania
contagious;1;-1;1;Pennsylvania
danger;1;-2;1;Pennsylvania
death;1;-2;1;Pennsylvania
debt;1;-2;1;Pennsylvania
demanding;1;-1;1;Pennsylvania
denying;1;-2;1;Pennsylvania
devastating;1;-2;1;Pennsylvania
difficult;1;-1;1;Pennsylvania
disaster;1;-2;1;Pennsylvania
effective;1;2;1;Pennsylvania
encourage;1;2;1;Pennsylvania
ensure;1;1;1;Pennsylvania
exposed;1;-1;1;Pennsylvania
grants;1;1;1;Pennsylvania
grateful;1;3;1;Pennsylvania
gun;1;-1;1;Pennsylvania
hard;1;-1;1;Pennsylvania
harmful;1;-2;1;Pennsylvania
honor;1;2;1;Pennsylvania
hurts;1;-2;1;Pennsylvania
jeopardy;1;-2;1;Pennsylvania
lost;1;-3;1;Pennsylvania
loved;1;3;1;Pennsylvania
mad;1;-3;1;Pennsylvania
misinformation;1;-2;1;Pennsylvania
pay;1;-1;1;Pennsylvania
pleased;1;3;1;Pennsylvania
prepared;1;1;1;Pennsylvania
progress;1;2;1;Pennsylvania
prospects;1;1;1;Pennsylvania
rejected;1;-1;1;Pennsylvania
safe;1;1;1;Pennsylvania
saved;1;2;1;Pennsylvania
scams;1;-2;1;Pennsylvania
secured;1;2;1;Pennsylvania
share;1;1;1;Pennsylvania
significant;1;1;1;Pennsylvania
strengthen;1;2;1;Pennsylvania
struggling;1;-2;1;Pennsylvania
supporting;1;1;1;Pennsylvania
threatening;1;-2;1;Pennsylvania
true;1;2;1;Pennsylvania
trusted;1;2;1;Pennsylvania
unacceptable;1;-2;1;Pennsylvania
undermine;1;-2;1;Pennsylvania
vigilant;1;3;1;Pennsylvania
violence;1;-3;1;Pennsylvania
warned;1;-2;1;Pennsylvania
worse;1;-3;1;Pennsylvania
worst;1;-3;1;Pennsylvania
badly;1;-3;1;Rhode Island
boost;1;1;1;Rhode Island
celebrate;1;3;1;Rhode Island
comfort;1;2;1;Rhode Island
commit;1;1;1;Rhode Island
contagious;1;-1;1;Rhode Island
courage;1;2;1;Rhode Island
death;1;-2;1;Rhode Island
delayed;1;-1;1;Rhode Island
died;1;-3;1;Rhode Island
drag;1;-1;1;Rhode Island
effective;1;2;1;Rhode Island
faith;1;1;1;Rhode Island
forget;1;-1;1;Rhode Island
grave;1;-2;1;Rhode Island
hope;1;2;1;Rhode Island
inspiration;1;2;1;Rhode Island
inspires;1;2;1;Rhode Island
lucky;1;3;1;Rhode Island
miss;1;-2;1;Rhode Island
mourn;1;-2;1;Rhode Island
opportunity;1;2;1;Rhode Island
preventing;1;-1;1;Rhode Island
protect;1;1;1;Rhode Island
refusing;1;-2;1;Rhode Island
restricting;1;-2;1;Rhode Island
safely;1;1;1;Rhode Island
safety;1;1;1;Rhode Island
save;1;2;1;Rhode Island
slash;1;-2;1;Rhode Island
stop;1;-1;1;Rhode Island
strengthen;1;2;1;Rhode Island
threatens;1;-2;1;Rhode Island
underestimated;1;-1;1;Rhode Island
urgent;1;-1;1;Rhode Island
wishing;1;1;1;Rhode Island
care;7;2;1;South Carolina
died;4;-3;1;South Carolina
united;3;1;1;South Carolina
crisis;2;-3;1;South Carolina
share;2;1;1;South Carolina
support;2;2;1;South Carolina
amazing;1;4;1;South Carolina
anxiety;1;-2;1;South Carolina
dead;1;-3;1;South Carolina
death;1;-2;1;South Carolina
deception;1;-3;1;South Carolina
ease;1;2;1;South Carolina
effectively;1;2;1;South Carolina
emergency;1;-2;1;South Carolina
encouragement;1;2;1;South Carolina
exclusive;1;2;1;South Carolina
fight;1;-1;1;South Carolina
gross;1;-2;1;South Carolina
heroes;1;2;1;South Carolina
highlight;1;2;1;South Carolina
hope;1;2;1;South Carolina
join;1;1;1;South Carolina
