state,EST_ST,week,count,anxiety_percentage,depression_percentage,total_cases,total_deaths,total_cases_us,total_deaths_us,total_cases_state_all_weeks,total_deaths_state_all_weeks,percentage_cases_spatial,percentage_deaths_spatial,percentage_cases_state,percentage_deaths_state
Utah,49,4,2054,17.115384615384617,14.382181110029212,49728,578,9837494,582599,110851319,608662,0.505494590390602,0.0992106062660595,0.0448600886742719,0.0949623929208658
Utah,49,5,2181,16.118752865657957,13.544704264099035,57878,664,10727153,623896,110851319,608662,0.539546699855964,0.106427994409325,0.0522122790437884,0.109091745500787
Utah,49,6,1898,18.522128556375133,15.56427818756586,71169,730,11646234,661268,110851319,608662,0.611090245997118,0.110393970372073,0.0642022130562109,0.119935202131889
Utah,49,7,1149,30.596170583115754,25.710182767624023,85255,836,12570310,693159,110851319,608662,0.678225119348688,0.120607248841896,0.0769093239206292,0.137350450660629
Utah,49,8,2956,11.89276048714479,9.993572395128552,103829,941,13688447,718836,110851319,608662,0.758515556951055,0.130906075933871,0.0936651010891445,0.154601404391929
Utah,49,9,2207,15.928862709560487,13.385138196647032,125834,1004,15271347,754416,110851319,608662,0.823987563114112,0.133083073529724,0.113516015086839,0.164951976630708
Utah,49,10,1922,18.290842872008323,15.369927159209157,149114,1106,17321941,779487,110851319,608662,0.860838863265958,0.14188819056636,0.13451711837547,0.181710045969684
Utah,49,11,1756,20.01993166287016,16.822892938496583,175763,1281,19735326,808303,110851319,608662,0.890600945735581,0.158480173895185,0.158557427719917,0.21046163552185
Utah,49,12,1628,21.593980343980345,18.14557739557739,201642,1462,22513159,840740,110851319,608662,0.895662843228709,0.173894426338702,0.181903112943564,0.240198993858661
Utah,49,13,3013,11.66777298373714,9.804513773647528,649305,5152,75392468,2322210,110851319,608662,0.861233246801259,0.221857627001865,0.585744045138516,0.846446796415745
Utah,49,14,3184,11.041143216080402,9.277952261306533,722122,5540,82613109,2473036,110851319,608662,0.874100985595398,0.224016148572039,0.65143293423509,0.910193177822831
Utah,49,15,2899,12.126595377716454,10.190065539841324,851613,5765,89958441,2613757,110851319,608662,0.946673809075904,0.22056373258876,0.76824796284111,0.947159507247044
Utah,49,16,2933,11.98602113876577,10.071939993181044,1037582,6385,98283032,2744562,110851319,608662,1.05570817147766,0.232641856879167,0.936012317544007,1.04902228166043
Utah,49,17,2865,12.270506108202444,10.310994764397906,1264825,7186,108710383,2877454,110851319,608662,1.16348132082287,0.249734661266522,1.14101032934033,1.18062241441063
Utah,49,18,2199,15.98681218735789,13.433833560709411,1571733,8123,123742353,3032206,110851319,608662,1.27016576127335,0.267890769954284,1.41787487436212,1.33456663961279
Utah,49,19,2455,14.319755600814664,12.032993890020366,2078701,9616,149140694,3242863,110851319,608662,1.39378525354053,0.296528098781848,1.87521539549746,1.57985877219212
Utah,49,20,2144,16.396921641791046,13.778451492537313,2601908,11586,180323778,3537929,110851319,608662,1.44290898785406,0.327479720480541,2.34720526870772,1.90351952315078
Utah,49,21,2118,16.598205854579792,13.94759206798867,3099933,14109,218484424,3967089,110851319,608662,1.41883478155862,0.355651209236798,2.79647822684004,2.31803529709428
Utah,49,22,2085,16.860911270983213,14.168345323741008,4041559,18549,297414902,4959558,110851319,608662,1.35889593050721,0.374005102874087,3.64592774940278,3.04750419773207
Utah,49,23,2314,15.192307692307692,12.766205704407952,4405560,20921,331246599,5536919,110851319,608662,1.32999403263307,0.377845513001003,3.97429641770884,3.43721145726199
Utah,49,24,2080,16.901442307692307,14.202403846153846,4632603,22803,353902473,6107034,110851319,608662,1.30900554628224,0.373389111637499,4.17911400765561,3.74641426604585
Utah,49,25,2137,16.4506317267197,13.823584464202153,4782889,24345,367750323,6540703,110851319,608662,1.3005805028212,0.372207696940222,4.31468839806949,3.99975684369979
Utah,49,26,2107,16.68485999050783,14.020408163265309,4886398,25907,379269903,6856950,110851319,608662,1.28836956514316,0.377821042883498,4.40806482419934,4.25638531730254
Utah,49,27,2072,16.966698841698843,14.257239382239382,4971642,26988,389709216,7073156,110851319,608662,1.27573118517166,0.381555277446164,4.48496422491824,4.4339879933362
Utah,49,28,1484,23.689353099730457,19.90633423180593,5116348,28234,413555826,7388536,110851319,608662,1.23716017967548,0.382132536134357,4.61550484572944,4.63869931094762
Utah,49,29,2078,16.917709335899904,14.216073147256978,5183301,28750,422815728,7515404,110851319,608662,1.22590070726981,0.382547631504574,4.67590376619695,4.72347542642715
Utah,49,30,1663,21.13950691521347,17.763680096211665,5240862,29521,429112805,7628850,110851319,608662,1.2213250080011,0.386965269994822,4.72783007660919,4.85014671525411
Utah,49,31,1854,18.96170442286947,15.933656957928802,5284661,29948,432772697,7733730,110851319,608662,1.22111700590946,0.387238758011981,4.7673415595533,4.9203005937614
Utah,49,32,1826,19.252464403066817,16.177984665936474,5332641,30210,434955807,7800559,110851319,608662,1.22601903783756,0.387279937245523,4.81062476126243,4.96334583069093
Utah,49,33,1829,19.220885729907053,16.151448879168946,5391436,30733,437380590,7853097,110851319,608662,1.23266466854416,0.391348788891822,4.86366427448644,5.04927200975254
Utah,49,34,1762,19.951759364358683,16.76560726447219,5583703,31715,451183101,7948347,110851319,608662,1.23756917925878,0.399013782362547,5.03711011323194,5.21060950083955
Utah,49,35,1883,18.669676048858204,15.688263409453,5737791,32612,470282286,8038989,110851319,608662,1.22007380903137,0.405672902401036,5.17611432300594,5.35798193414407
Utah,49,36,1862,18.880236305048335,15.865198711063371,5924173,33722,496698578,8212460,110851319,608662,1.19270987725679,0.410619960401634,5.34425124882817,5.54034915930352
Utah,49,37,1853,18.971937398812734,15.94225580140313,6164327,34917,525106961,8480704,110851319,608662,1.17391835527391,0.411722894703081,5.56089639312276,5.73668144224545
Utah,49,38,1732,20.297344110854503,17.056004618937646,6443229,36737,551080385,8831887,110851319,608662,1.16919948076178,0.415958673384295,5.81249646655084,6.03569797358797
Utah,49,39,1608,21.862562189054728,18.371268656716417,6691551,38527,570984508,9178044,110851319,608662,1.17193214636219,0.419773537803915,6.0365100391814,6.32978566100726
Vermont,50,1,1057,13.522232734153263,10.915799432355724,11262,616,13644993,786250,5580605,68450,0.0825357697142095,0.0783465818759936,0.201806076581303,0.899926953981008
Vermont,50,2,567,25.20811287477954,20.349206349206348,5535,318,7940175,474933,5580605,68450,0.0697087910530939,0.0669568128557081,0.0991827946969907,0.464572680788897
Vermont,50,3,1509,9.471835652750164,7.646123260437376,5623,321,8896630,534045,5580605,68450,0.063203707471256,0.0601072943291296,0.100759684657846,0.468955441928415
Vermont,50,4,1058,13.50945179584121,10.905482041587902,5741,324,9837494,582599,5580605,68450,0.0583583583380076,0.0556128657961995,0.102874150741721,0.473338203067933
Vermont,50,5,1098,13.017304189435338,10.508196721311476,5878,330,10727153,623896,5580605,68450,0.054795526828041,0.0528934309564415,0.105329081703507,0.482103725346969
Vermont,50,6,953,14.997901364113329,12.107030430220355,6321,330,11646234,661268,5580605,68450,0.0542750557819807,0.0499041235928549,0.113267289120086,0.482103725346969
Vermont,50,7,756,18.906084656084655,15.261904761904765,6741,330,12570310,693159,5580605,68450,0.0536263624365668,0.0476081245428538,0.120793354842351,0.482103725346969
Vermont,50,8,1087,13.149034038638456,10.614535418583255,6912,336,13688447,718836,5580605,68450,0.0504951365191391,0.0467422332771314,0.123857538743559,0.490869247626004
Vermont,50,9,1128,12.67109929078014,10.22872340425532,7207,336,15271347,754416,5580605,68450,0.0471929555395474,0.0445377616593498,0.129143703953245,0.490869247626004
Vermont,50,10,933,15.319399785637728,12.366559485530546,7455,336,17321941,779487,5580605,68450,0.0430379020457349,0.043105273083451,0.133587666570202,0.490869247626004
Vermont,50,11,880,16.242045454545455,13.111363636363636,7734,336,19735326,808303,5580605,68450,0.0391886103122897,0.0415685702020158,0.138587124514278,0.490869247626004
Vermont,50,12,976,14.644467213114757,11.82172131147541,8073,336,22513159,840740,5580605,68450,0.0358590280466637,0.0399647929205224,0.144661734704391,0.490869247626004
Vermont,50,13,1162,12.300344234079176,9.929432013769365,20456,754,75392468,2322210,5580605,68450,0.0271326838643882,0.0324690704113754,0.366555239082501,1.10153396639883
Vermont,50,14,1243,11.498793242156074,9.28238133547868,21558,754,82613109,2473036,5580605,68450,0.0260951321902194,0.0304888404374219,0.386302202001396,1.10153396639883
Vermont,50,15,1135,12.59295154185022,10.165638766519823,22381,754,89958441,2613757,5580605,68450,0.0248792661935971,0.028847364158183,0.401049706976215,1.10153396639883
Vermont,50,16,1083,13.197599261311172,10.653739612188366,23588,754,98283032,2744562,5580605,68450,0.0240000735834035,0.0274725074529196,0.422678186325676,1.10153396639883
Vermont,50,17,984,14.52540650406504,11.725609756097562,25645,754,108710383,2877454,5580605,68450,0.0235902029707687,0.0262037203722457,0.459537989160673,1.10153396639883
Vermont,50,18,628,22.75955414012739,18.372611464968152,29297,757,123742353,3032206,5580605,68450,0.0236758064556927,0.0249653222769165,0.524978922536177,1.10591672753835
Vermont,50,19,876,16.3162100456621,13.17123287671233,40592,785,149140694,3242863,5580605,68450,0.0272172529919969,0.024207004736247,0.7273763328528,1.14682249817385
Vermont,50,20,871,16.40987370838117,13.246842709529275,57058,935,180323778,3537929,5580605,68450,0.0316419723637334,0.0264278904409896,1.02243394757378,1.36596055514974
Vermont,50,21,848,16.85495283018868,13.6061320754717,77119,1301,218484424,3967089,5580605,68450,0.0352972530435396,0.0327948276431409,1.38191110103654,1.90065741417093
Vermont,50,22,699,20.44778254649499,16.506437768240342,120129,2061,297414902,4959558,5580605,68450,0.0403910494034357,0.0415561225415652,2.15261606940466,3.01095690284879
Vermont,50,23,903,15.828349944629014,12.777408637873757,146640,2222,331246599,5536919,5580605,68450,0.0442691337639968,0.0401306213798685,2.62767208931648,3.24616508400292
Vermont,50,24,799,17.888610763454317,14.440550688360451,170147,2407,353902473,6107034,5580605,68450,0.0480773696091126,0.0394135680266395,3.04889882011001,3.51643535427319
Vermont,50,25,783,18.254150702426564,14.735632183908049,190698,2588,367750323,6540703,5580605,68450,0.0518552909605466,0.0395676122276153,3.41715638358207,3.78086194302411
Vermont,50,26,855,16.716959064327487,13.494736842105263,211598,2732,379269903,6856950,5580605,68450,0.0557908756603869,0.0398427872450579,3.79166774928525,3.99123447772096
Vermont,50,27,835,17.11736526946108,13.817964071856288,233999,2871,389709216,7073156,5580605,68450,0.0600445127784712,0.0405900845393485,4.19307584034348,4.19430241051863
Vermont,50,28,793,18.023959646910463,14.549810844892813,287715,3148,413555826,7388536,5580605,68450,0.0695710184481841,0.0426065461412112,5.15562380781295,4.59897735573411
Vermont,50,29,762,18.757217847769027,15.141732283464568,301414,3221,422815728,7515404,5580605,68450,0.0712873197564685,0.0428586407330863,5.40109898478749,4.70562454346238
Vermont,50,30,642,22.26323987538941,17.97196261682243,311150,3296,429112805,7628850,5580605,68450,0.0725100710989037,0.0432044148200581,5.57556035591123,4.81519357195033
Vermont,50,31,638,22.40282131661442,18.0846394984326,314897,3319,432772697,7733730,5580605,68450,0.072762677078032,0.0429159021584669,5.64270361367629,4.84879474068663
Vermont,50,32,592,24.14358108108108,19.489864864864863,316397,3328,434955807,7800559,5580605,68450,0.0727423326480614,0.0426636091080139,5.66958241982724,4.86194302410519
Vermont,50,33,622,22.979099678456592,18.54983922829582,317246,3337,437380590,7853097,5580605,68450,0.0725331684243235,0.0424927897872648,5.68479582410868,4.87509130752374
Vermont,50,34,562,25.43238434163701,20.530249110320284,322131,3371,451183101,7948347,5580605,68450,0.0713969559777462,0.0424113340799037,5.77233113614026,4.92476260043828
Vermont,50,35,631,22.6513470681458,18.28526148969889,333342,3408,470282286,8038989,5580605,68450,0.0708812579004943,0.0423933905121651,5.97322333331243,4.97881665449233
Vermont,50,36,664,21.525602409638555,17.376506024096386,354490,3529,496698578,8212460,5580605,68450,0.0713692399578402,0.0429712899667091,6.35217866163257,5.15558802045289
Vermont,50,37,552,25.893115942028984,20.902173913043477,381043,3674,525106961,8480704,5580605,68450,0.0725648350336761,0.0433218751650806,6.82798728811661,5.36742147552958
Vermont,50,38,549,26.034608378870676,21.016393442622952,415441,3909,551080385,8831887,5580605,68450,0.075386642549435,0.0442600771499907,7.4443720707701,5.71073776479182
Vermont,50,39,525,27.224761904761905,21.97714285714286,449952,4232,570984508,9178044,5580605,68450,0.0788028385526705,0.0461100426191027,8.06278172348697,6.18261504747991
Virginia,51,1,1901,16.64913203577065,13.726459758022092,199658,6950,13644993,786250,178937979,2910854,1.46323270374708,0.883942766295708,0.111579442841477,0.238761545580781
Virginia,51,2,1025,30.87804878048781,25.457560975609756,142059,4988,7940175,474933,178937979,2910854,1.78911673861092,1.05025340416438,0.0793900773854163,0.171358645950639
Virginia,51,3,3109,10.180122225796076,8.39305242843358,179841,5998,8896630,534045,178937979,2910854,2.02145081901799,1.12312632830567,0.100504655861794,0.206056366963097
Virginia,51,4,2205,14.35374149659864,11.834013605442175,218149,7009,9837494,582599,178937979,2910854,2.2175261301303,1.20305733446161,0.121913190938632,0.240788442154777
Virginia,51,5,2239,14.135774899508707,11.654309959803484,263789,8240,10727153,623896,178937979,2910854,2.45907744580505,1.32073294266993,0.147419235130626,0.283078436774912
Virginia,51,6,1718,18.42258440046566,15.18859138533178,299455,8803,11646234,661268,178937979,2910854,2.57126037481301,1.33123030299364,0.167351280970933,0.302419839675916
Virginia,51,7,1533,20.645792563600786,17.021526418786692,324450,9263,12570310,693159,178937979,2910854,2.58108193035812,1.3363456292135,0.18131980802130299,0.318222762117234
Virginia,51,8,2429,13.030053519967066,10.742692466035406,345927,9671,13688447,718836,178937979,2910854,2.52714570177318,1.34536945840219,0.193322290736278,0.332239267239099
Virginia,51,9,2081,15.209034118212395,12.53916386352715,368475,10334,15271347,754416,178937979,2910854,2.41285199007003,1.36980127674917,0.205923304856371,0.355016088062129
Virginia,51,10,1914,16.53605015673981,13.633228840125392,391827,11097,17321941,779487,178937979,2910854,2.26202710192813,1.42362861728291,0.218973636669944,0.381228326807184
Virginia,51,11,1934,16.36504653567735,13.49224405377456,421456,11768,19735326,808303,178937979,2910854,2.1355411103926,1.45588968493251,0.235531887839194,0.404279981063976
Virginia,51,12,1790,17.681564245810055,14.577653631284916,461413,12151,22513159,840740,178937979,2910854,2.04952579067202,1.44527440112282,0.257861971269945,0.417437631705335
Virginia,51,13,2758,11.475707034082667,9.46120377084844,1491843,32457,75392468,2322210,178937979,2910854,1.97876928501664,1.39767721265519,0.833720716159424,1.11503359495186
Virginia,51,14,2719,11.640308937109232,9.596910628907686,1672399,34985,82613109,2473036,178937979,2910854,2.02437484830646,1.41465793461963,0.934624951810817,1.20188096002067
Virginia,51,15,2463,12.850182704019488,10.594397076735689,1844495,39652,89958441,2613757,178937979,2910854,2.05038568865372,1.5170499782497,1.03080129232934,1.3622119144416
Virginia,51,16,2297,13.778841967784066,11.36003482803657,1997157,42844,98283032,2744562,178937979,2910854,2.03204658969007,1.56105054285529,1.11611688651072,1.47187045451266
Virginia,51,17,2149,14.727780362959516,12.142391810144254,2184811,45290,108710383,2877454,178937979,2910854,2.00975375093656,1.57396086957428,1.22098785970976,1.55590077688541
Virginia,51,18,1480,21.385135135135137,17.63108108108108,2404588,47699,123742353,3032206,178937979,2910854,1.94322149345261,1.57307913776307,1.3438108630924,1.63865999462701
Virginia,51,19,1655,19.123867069486405,15.766767371601208,2695417,50010,149140694,3242863,178937979,2910854,1.80729814761355,1.54215580491683,1.50634147935693,1.71805250280502
Virginia,51,20,1689,18.738898756660745,15.449378330373,3132560,53373,180323778,3537929,178937979,2910854,1.73718631826802,1.50859443476678,1.75064009189463,1.83358560752274
Virginia,51,21,1760,17.982954545454547,14.826136363636364,3755022,58296,218484424,3967089,178937979,2910854,1.71866805479918,1.4694906012948,2.09850475622059,2.00271123182406
Virginia,51,22,1719,18.411867364746943,15.179755671902267,5320064,71455,297414902,4959558,178937979,2910854,1.78876847267055,1.44075338971739,2.97313294233641,2.45477787618342
Virginia,51,23,2033,15.56812592228234,12.835218888342352,6276772,80517,331246599,5536919,178937979,2910854,1.89489402123643,1.45418417715701,3.50779193722759,2.76609544827738
Virginia,51,24,2019,15.676077265973252,12.924219910846954,6942953,89106,353902473,6107034,178937979,2910854,1.9618266414318,1.45907162134679,3.88008908941572,3.06116349360016
Virginia,51,25,2086,15.172579098753596,12.509108341323106,7371759,100619,367750323,6540703,178937979,2910854,2.00455541136262,1.53835145855117,4.11972854572142,3.45668315896297
Virginia,51,26,2101,15.064255116611138,12.419800095192766,7645910,126475,379269903,6856950,178937979,2910854,2.01595484891402,1.84447895930406,4.27293861411053,4.34494481688192
Virginia,51,27,2042,15.49951028403526,12.778648383937316,7899937,131956,389709216,7073156,178937979,2910854,2.0271363046236,1.86558871315718,4.41490232769422,4.53324007318814
Virginia,51,28,1945,16.272493573264782,13.415938303341902,8426851,137984,413555826,7388536,178937979,2910854,2.03765742620683,1.86754182425314,4.70936971966136,4.74032706552785
Virginia,51,29,2134,14.831302717900655,12.227741330834114,8614590,140716,422815728,7515404,178937979,2910854,2.03743366897648,1.87236773964513,4.81428819535287,4.83418268315759
Virginia,51,30,1691,18.716735659373153,15.43110585452395,8722001,143492,429112805,7628850,178937979,2910854,2.03256600557515,1.88091258839799,4.87431513910191,4.92954988467302
Virginia,51,31,1872,16.90705128205128,13.939102564102564,8783338,145518,432772697,7733730,178937979,2910854,2.02954993715789,1.88160176266821,4.90859349652094,4.99915145177326
Virginia,51,32,1846,17.145178764897075,14.13542795232936,8814474,147121,434955807,7800559,178937979,2910854,2.02652174270201,1.88603150107576,4.92599393893903,5.05422120106333
Virginia,51,33,1739,18.200115008625648,15.005175388154113,8842247,148275,437380590,7853097,178937979,2910854,2.02163680834579,1.88810860224953,4.94151495921388,5.09386592388351
Virginia,51,34,1707,18.54130052724077,15.28646748681898,8986937,149682,451183101,7948347,178937979,2910854,1.99186028467853,1.88318401297779,5.02237537845445,5.14220225404641
Virginia,51,35,1753,18.05476326297775,14.885339418140331,9244223,150489,470282286,8038989,178937979,2910854,1.96567535609878,1.87198912699097,5.16616039348472,5.16992607667715
Virginia,51,36,1740,18.189655172413794,14.99655172413793,9673072,152141,496698578,8212460,178937979,2910854,1.94747326214411,1.85256305662372,5.40582388046307,5.22667918074902
Virginia,51,37,1569,20.17208413001912,16.630975143403443,10261571,155497,525106961,8480704,178937979,2910854,1.95418681566478,1.83353881941877,5.73470822535668,5.3419718062122
Virginia,51,38,1463,21.63362952836637,17.835953520164047,10896633,160776,551080385,8831887,178937979,2910854,1.97732187473884,1.82040372572702,6.08961443562521,5.52332751831593
Virginia,51,39,1420,22.288732394366196,18.376056338028167,11419856,168157,570984508,9178044,178937979,2910854,2.00002904457086,1.8321659822071,6.38201910171345,5.77689571514064
Washington,53,1,2540,19.43267716535433,16.328346456692913,189655,10349,13644993,786250,119442508,1722641,1.3899237617784,1.3162480127186,0.158783504445503,0.600763594968423
Washington,53,2,1334,37.0007496251874,31.089955022488756,106628,5611,7940175,474933,119442508,1722641,1.34289231660511,1.18142980167729,0.0892714007646256,0.325720797310641
Washington,53,3,4204,11.740960989533775,9.865366317792578,116586,6092,8896630,534045,119442508,1722641,1.31045126075829,1.14072784128678,0.0976084661584635,0.353643039960154
Washington,53,4,2955,16.703553299492384,14.035194585448393,125338,6413,9837494,582599,119442508,1722641,1.27408463984832,1.10075712454021,0.104935840764496,0.372277218526669
Washington,53,5,3022,16.333223031105227,13.72402382528127,136780,6760,10727153,623896,119442508,1722641,1.27508202782229,1.0835139189865,0.114515344905517,0.392420707506671
Washington,53,6,2322,21.257105943152453,17.86132644272179,149765,6985,11646234,661268,119442508,1722641,1.2859521799064,1.0563039493821,0.125386683943375,0.405482047623388
Washington,53,7,1896,26.033227848101262,21.87447257383966,162329,7298,12570310,693159,119442508,1722641,1.29136831152135,1.05286088761742,0.135905552150663,0.423651822985753
Washington,53,8,3236,15.253090234857847,12.816440049443758,178192,7605,13688447,718836,119442508,1722641,1.30176929493901,1.05796036926364,0.149186418624097,0.441473295945005
Washington,53,9,2751,17.942202835332605,15.075972373682298,199436,7882,15271347,754416,119442508,1722641,1.3059489775198,1.04478165892558,0.166972381390384,0.457553256888696
Washington,53,10,2644,18.668305597579423,15.68608169440242,224185,8166,17321941,779487,119442508,1722641,1.29422562979518,1.04761208333173,0.187692810335161,0.474039570636018
Washington,53,11,2501,19.73570571771291,16.58296681327469,252761,8604,19735326,808303,119442508,1722641,1.28075411574149,1.06445231553019,0.211617291224327,0.499465646063225
Washington,53,12,2384,20.704278523489933,17.39681208053691,290679,9063,22513159,840740,119442508,1722641,1.2911515438593,1.07797892332945,0.243363108216047,0.526110779901326
Washington,53,13,3694,13.361938278289118,11.227395776935571,971719,25501,75392468,2322210,119442508,1722641,1.28888074071272,1.09813496626059,0.813545375319815,1.48034326362835
Washington,53,14,3888,12.695216049382717,10.667181069958849,1055435,26744,82613109,2473036,119442508,1722641,1.27756358860674,1.08142380458675,0.883634325561885,1.55249991147314
Washington,53,15,3675,13.431020408163263,11.285442176870747,1137209,28060,89958441,2613757,119442508,1722641,1.26414929756286,1.07355044864538,0.952097388979809,1.6288942385558
Washington,53,16,3615,13.653941908713692,11.472752420470265,1233615,29390,98283032,2744562,119442508,1722641,1.25516579504792,1.07084481968343,1.03281069751148,1.70610127124572
Washington,53,17,3387,14.573073516386184,12.245054620608208,1352676,30792,108710383,2877454,119442508,1722641,1.24429328889403,1.0701126759976,1.1324912902867,1.78748793277299
Washington,53,18,2214,22.294037940379404,18.732610659439928,1512353,32613,123742353,3032206,119442508,1722641,1.22217895759587,1.07555357386668,1.26617652737165,1.89319771211761
Washington,53,19,2666,18.51425356339085,15.556639159789947,1825703,34881,149140694,3242863,119442508,1722641,1.22414811882262,1.0756236079045,1.52852031539726,2.02485602049411
Washington,53,20,2748,17.9617903930131,15.092430858806404,2272425,38247,180323778,3537929,119442508,1722641,1.26019154279254,1.08105617721554,1.90252619276883,2.22025366864019
Washington,53,21,2552,19.34130094043887,16.25156739811912,2791621,40615,218484424,3967089,119442508,1722641,1.27772083194361,1.0237985585904401,2.33720896081653,2.35771701706856
Washington,53,22,2437,20.254000820681167,17.018465326220763,3666600,50127,297414902,4959558,119442508,1722641,1.23282322955021,1.01071506775402,3.06976139516427,2.9098924268028
Washington,53,23,2902,17.008614748449347,14.291523087525844,4009051,55291,331246599,5536919,119442508,1722641,1.21029197344302,0.998587842805719,3.35646920608867,3.20966469508156
Washington,53,24,2723,18.12669849430775,15.230995225853835,4248838,60049,353902473,6107034,119442508,1722641,1.20056747950445,0.983276005995709,3.55722436772677,3.48586850074972
Washington,53,25,2860,17.25839160839161,14.501398601398602,4408722,64334,367750323,6540703,119442508,1722641,1.19883565676705,0.983594576913216,3.69108290994693,3.73461446697251
Washington,53,26,2796,17.65343347639485,14.833333333333334,4539975,66829,379269903,6856950,119442508,1722641,1.19703012659035,0.974616994436302,3.80097092401978,3.87945021626677
Washington,53,27,2767,17.83845319840983,14.988796530538488,4676244,68286,389709216,7073156,119442508,1722641,1.19993159207197,0.965424769367451,3.91505844803594,3.96402964982257
Washington,53,28,2494,19.791098636728147,16.629510825982358,5080328,70859,413555826,7388536,119442508,1722641,1.22845035194837,0.959039788125821,4.25336681644361,4.11339333035728
Washington,53,29,2908,16.973521320495184,14.26203576341128,5332277,72469,422815728,7515404,119442508,1722641,1.26113496894326,0.964272845478433,4.46430428269306,4.20685447519245
Washington,53,30,2445,20.187730061349697,16.96278118609407,5540359,74148,429112805,7628850,119442508,1722641,1.291119476148,0.971942035824534,4.63851529306468,4.30432109766341
Washington,53,31,2743,17.994531534815895,15.119941669704705,5706155,75900,432772697,7733730,119442508,1722641,1.31851085790655,0.981415177411159,4.77732349692456,4.40602539937224
Washington,53,32,2681,18.410667661320403,15.469600895188362,5813605,76101,434955807,7800559,119442508,1722641,1.33659670854791,0.975583929305579,4.86728309489282,4.41769352987651
Washington,53,33,2484,19.870772946859905,16.69645732689211,5891172,77585,437380590,7853097,119442508,1722641,1.34692122483076,0.987954179096476,4.93222396167368,4.50384032424632
Washington,53,34,2336,21.129708904109588,17.75428082191781,6123404,79840,451183101,7948347,119442508,1722641,1.35718824273961,1.00448558675156,5.12665390448767,4.63474397741607
Washington,53,35,2563,19.25829106515802,16.181818181818183,6486236,81129,470282286,8038989,119442508,1722641,1.37922184039056,1.00919406656733,5.43042515483684,4.70957094368473
Washington,53,36,2634,18.739179954441912,15.745634016704631,7032958,84164,496698578,8212460,119442508,1722641,1.41594083645635,1.02483299766452,5.88815331975447,4.8857539092591
Washington,53,37,2404,20.532029950083196,17.25207986688852,7640571,88922,525106961,8480704,119442508,1722641,1.45505041210071,1.0485214435028,6.39686082278179,5.16195771492725
Washington,53,38,2261,21.83060592658116,18.343210968597965,8226515,95900,551080385,8831887,119442508,1722641,1.4927976433057,1.08583816799287,6.88742654332074,5.56703340974701
Washington,53,39,2181,22.631361760660248,19.016047684548372,8734408,103037,570984508,9178044,119442508,1722641,1.52971015458794,1.12264661184889,7.31264618120711,5.98133911824925
West Virginia,54,1,940,16.490425531914894,14.170212765957446,14481,536,13644993,786250,41026719,701916,0.106126840812597,0.0681717011128776,0.0352965100621378,0.0763624137361166
West Virginia,54,2,565,27.435398230088495,23.575221238938052,8082,325,7940175,474933,41026719,701916,0.10178616970029,0.0684307049625947,0.0196993573870726,0.046301836687011
West Virginia,54,3,1496,10.36163101604278,8.903743315508022,8861,394,8896630,534045,41026719,701916,0.0995995112756178,0.0737765544102089,0.0215981199958983,0.0561320727836379
West Virginia,54,4,1209,12.821339950372208,11.017369727047146,10444,434,9837494,582599,41026719,701916,0.106165248995323,0.0744937770233042,0.0254565811124209,0.0618307603758854
West Virginia,54,5,1298,11.942218798151002,10.261941448382126,11990,452,10727153,623896,41026719,701916,0.111772433934708,0.0724479720979138,0.0292248570986142,0.0643951697923968
West Virginia,54,6,1201,12.906744379683596,11.09075770191507,12841,499,11646234,661268,41026719,701916,0.110258818430061,0.0754610838570746,0.0312991150961889,0.0710911277132876
West Virginia,54,7,826,18.76634382566586,16.12590799031477,13693,526,12570310,693159,41026719,701916,0.108931283317595,0.0758844651804276,0.0333758105297184,0.0749377418380547
West Virginia,54,8,1111,13.952295229522951,11.989198919891988,15093,535,13688447,718836,41026719,701916,0.110260864508589,0.0744258773906705,0.0367882208665041,0.0762199465463104
West Virginia,54,9,1181,13.125317527519051,11.278577476714648,16807,556,15271347,754416,41026719,701916,0.110055779624417,0.0736993913172573,0.0409659860931117,0.0792117575322403
West Virginia,54,10,1189,13.037005887300252,11.2026913372582,19666,565,17321941,779487,41026719,701916,0.113532311419373,0.0724835693218745,0.0479346154880189,0.080493962240496
West Virginia,54,11,1155,13.42077922077922,11.532467532467532,24919,576,19735326,808303,41026719,701916,0.126265965913104,0.0712604060605986,0.0607384665588296,0.0820611013283641
West Virginia,54,12,1110,13.964864864864865,12,29745,600,22513159,840740,41026719,701916,0.132122728756102,0.07136570164379,0.0725015324769207,0.0854803138837126
West Virginia,54,13,1067,14.527647610121836,12.483598875351452,123337,2452,75392468,2322210,41026719,701916,0.163593265046052,0.105589072478372,0.300626038362951,0.349329549404772
West Virginia,54,14,1156,13.40916955017301,11.522491349480967,152500,3276,82613109,2473036,41026719,701916,0.184595401197164,0.132468755003971,0.371708983114151,0.466722513805071
West Virginia,54,15,1018,15.226915520628683,13.084479371316306,186973,4105,89958441,2613757,41026719,701916,0.207843753094832,0.157053620516368,0.455734712785587,0.5848278141544
West Virginia,54,16,951,16.29968454258675,14.006309148264984,221446,4762,98283032,2744562,41026719,701916,0.225314579224621,0.173506738051463,0.539760442457024,0.678428757857065
West Virginia,54,17,978,15.849693251533742,13.61963190184049,267198,5307,108710383,2877454,41026719,701916,0.245788849810234,0.184433878004653,0.651278012263179,0.756073376301438
