state,week,Negative,Positive,Anxiety,Depression,Covid Cases,Covid Deaths
Alaska,20,1.5384615384615383,1.1904761904761905,14.563347083087802,12.248084855627578,2.26981703647381,1.72618723079439
Arizona,20,1.5527950310559009,1.5077821011673151,17.988671472708546,15.354788877445932,1.81635810350801,1.83799073765143
Arkansas,20,1.8849206349206349,2.0539906103286385,19.04187946884576,16.240040858018386,2.10889409704393,2.04598266084755
California,20,1.709401709401709,1.6321559074299634,20.98650168728909,17.655980502437195,1.59548164348934,1.57641862261821
Colorado,20,1.372369624885636,1.034992607195663,16.553808353808353,13.611302211302212,2.22238930454104,2.11928993137601
Connecticut,20,1.3272501036914144,1.520158625247852,19.517123287671232,15.690924657534246,1.74702507763012,2.42547534093298
Delaware,20,1.7163504968383017,1.5208177511842431,19.942992874109265,16.478622327790973,1.69455331552767,2.07981501744534
Florida,20,2.035928143712575,2.4464831804281344,22.08771186440678,18.32542372881356,1.97074434536801,2.27030691509263
Georgia,20,2.150537634408602,1.9853709508881925,22.762008733624455,18.970160116448326,1.94110638140093,2.16670932948931
Hawaii,20,2.18978102189781,4.660587639311044,24.136298421807748,20.12625538020086,2.1160107125762,2.26090038993265
Idaho,20,0.7532956685499058,1.4042126379137412,15.251497005988025,12.624750499001996,2.52621787760492,2.19039333334486
Illinois,20,1.92806822395254,2.1036024191427822,17.638709677419357,14.478494623655914,2.55203904183886,2.34122506825235
Indiana,20,2.447869446962829,3.203040173724213,18.336810730253355,15.570044709388972,2.25466803696644,2.01877258605642
Kansas,20,1.7291066282420748,2.729528535980149,17.550597609561752,14.574501992031871,2.40244631190739,1.62492203656895
Kentucky,20,1.7348203221809173,1.9455252918287935,21.23986856516977,17.916757940854325,1.94755259043328,1.5913642092417
Louisiana,20,1.6695957820738137,2.4769585253456223,22.341830822711472,19.12630359212051,2.11940381217046,2.46556172496653
Maine,20,2.444987775061125,2.31990231990232,22.269170579029733,17.7981220657277,1.01366791352959,1.26766310082682
Maryland,20,2.229845626072041,2.7282850779510026,17.275959367945823,14.126410835214449,2.10504180284897,2.19783903491888
Massachusetts,20,2.5303976339139007,2.3106904231625833,18.24507874015748,14.566929133858268,1.64966521989304,2.46516044608819
Michigan,20,1.122754491017964,1.6902695294655097,19.451198129748686,16.191700759789597,2.13961133012912,2.16970742668235
Minnesota,20,2.272727272727273,1.34850400337126,15.589430894308943,12.502903600464576,2.66778020203583,2.31166569493825
Mississippi,20,2.383939774153074,3.3308660251665434,24.597602739726028,21.232876712328768,2.12628223165546,2.31144586664202
Missouri,20,1.8367346938775513,2,20.291519434628977,16.882508833922262,2.39958293564175,2.04773464749705
Montana,20,1.9444444444444444,1.6899338721528288,19.181818181818183,15.526315789473683,2.72930275358666,2.19668995241958
Nevada,20,1.7028522775649213,1.5845928815212091,18.82704402515723,16.175314465408807,2.22320540429395,1.85585620685849
New Hampshire,20,1.437908496732026,2.027200410572235,17.96577946768061,14.512357414448667,1.20782807120993,1.8459664177128
New Jersey,20,2.412698412698413,1.760074108383511,21.139350752177357,17.191607284243865,1.69648131423337,2.54434704296784
New Mexico,20,1.5820698747528017,2.257425742574257,19.208088235294117,16.296323529411765,2.35469100580631,1.87372968049139
New York,20,2.143482064741907,2.608695652173913,20.790106951871657,17.22459893048128,1.56732658956343,2.47190832769078
North Carolina,20,0.7843137254901961,1.7204301075268815,20.621668099742045,16.875322441960446,1.788872723896,1.97570741150583
Ohio,20,2.719907407407407,4.854368932038835,19.05648720211827,16.098852603706973,1.9472718800115,1.67944114055884
Oklahoma,20,1.5717092337917484,2.334851936218679,20.362669245647968,17.148936170212767,2.08739259901339,1.39097172024488
Oregon,20,1.779935275080906,1.615575807787904,19.003141361256542,15.95392670157068,1.83510709173287,1.71145791783008
Pennsylvania,20,1.1160714285714286,0.9037745879851145,18.126208378088077,15.091299677765845,1.64819384046525,1.84363469858437
Rhode Island,20,1.6098484848484849,2.570379436964504,19.00504413619168,15.186633039092056,1.91788309261523,2.2270832893644
South Carolina,20,1.7142857142857142,3.2697547683923704,19.03021148036254,15.899295065458208,1.76789717088475,2.13954335929728
South Dakota,20,0.702576112412178,2.6109660574412534,16.163292847503374,13.002699055330634,3.09047056329876,2.44025969806373
Tennessee,20,3.983050847457627,3.7060301507537687,20.22836752899197,17.071364852809992,2.03305740992613,1.86610186523611
Texas,20,2.4975024975024973,2.021772939346812,20.001111728738188,16.880489160644803,2.0208171945484,2.07411094432217
Vermont,20,1.563663440059568,1.4265335235378032,16.40987370838117,13.246842709529275,1.02243394757378,1.36596055514974
Virginia,20,1.693121693121693,3.6293436293436288,18.738898756660745,15.449378330373,1.75064009189463,1.83358560752274
Washington,20,2.12428662016487,2.119815668202765,17.9617903930131,15.092430858806404,1.90252619276883,2.22025366864019
West Virginia,20,2.3121387283236996,1.9730010384215992,20.449868073878623,17.572559366754618,1.55892797569311,1.41512659634486
Wisconsin,20,1.2836185819070904,1.7986988136241868,16.415615141955836,13.518927444794953,2.91931728175377,2.26599252960071
Wyoming,20,0.3484320557491289,1.5801354401805867,16.311756935270807,13.562747688243064,2.62891425149764,1.62750472338274
Iowa,20,0.5529953917050692,2.0095187731359068,16.097844112769486,13.25207296849088,2.91501325990721,2.01922910050155
Nebraska,20,1,0.4889975550122249,16.437062937062937,13.782342657342657,2.76327257170826,2.19927173806968
North Dakota,20,0.2061855670103093,1.1789924973204715,13.965421853388658,11.503457814661134,3.36675343566052,2.93471703804245
Utah,20,1.7937219730941705,1.0115606936416186,16.396921641791046,13.778451492537313,2.34720526870772,1.90351952315078
Alabama,21,0.8928571428571429,2.8282828282828283,19.632978723404257,16.990425531914894,2.50456706927671,1.86340313879906
Alaska,21,2.2564102564102564,3.002070393374741,16.30211081794195,13.71042216358839,2.84152352322867,2.37282590916526
Arizona,21,4.244306418219462,3.307392996108949,17.796230259806418,15.190524707080998,2.27788779878358,2.05588885181711
Arkansas,21,0.992063492063492,1.3497652582159625,22.06153846153846,18.815384615384616,2.49421827549786,2.45068731355123
California,21,1.264957264957265,1.2423873325213155,20.00750670241287,16.832350312779266,2.11952168586253,1.75693967300646
Colorado,21,3.019213174748399,3.2035485460818136,17.21359223300971,14.153806847215126,2.73897737644123,2.7341051975135
Connecticut,21,2.613023641642472,4.2300066093853275,19.926573426573427,16.020104895104897,2.24936114061542,2.62602523700092
Delaware,21,1.942186088527552,2.8172525554724506,19.168949771689498,15.83904109589041,2.17931031726799,2.23217788054586
Florida,21,1.9760479041916168,2.7522935779816513,22.276495726495728,18.48205128205128,2.2361224773499,2.43697073527788
Georgia,21,1.3620071684587811,2.3510971786833856,23.322147651006713,19.43698732289336,2.24986796282066,2.3023214973448898
Hawaii,21,1.5815085158150852,2.532928064842958,24.240634005763688,20.213256484149856,2.28757088702418,2.51967387451258
Idaho,21,3.389830508474576,5.115346038114343,17.27430293896006,14.2991710625471,3.01704813046247,2.74491015478388
Illinois,21,2.3730070448646643,3.47094399158559,19.09662398137369,15.675203725261932,2.97294787805028,2.75277593836237
Indiana,21,2.8105167724388034,2.9315960912052117,18.474474474474473,15.686936936936936,2.81626129730724,2.39982254638022
Iowa,21,2.5806451612903225,3.067160232681121,18.28060263653484,15.048964218455744,3.23230682511293,2.68478506100207
Kansas,21,1.4409221902017293,4.590570719602978,18.729591836734695,15.553571428571429,2.88487111907677,2.15992103268242
Kentucky,21,2.4783147459727384,5.252918287937743,21.83783783783784,18.42117117117117,2.40022219375985,1.89640269943722
Louisiana,21,4.305799648506151,5.645161290322581,24.131414267834792,20.658322903629536,2.43027200761859,2.62561971886332
Maine,21,2.6894865525672373,3.968253968253968,21.560606060606062,17.23181818181818,1.40997791125313,1.63253246540072
Maryland,21,2.830188679245283,3.9532293986636966,18.397235576923077,15.04326923076923,2.4895929974972,2.44676525673355
Massachusetts,21,2.760433782451528,3.062360801781737,18.800202839756594,15.010141987829616,2.11123989199071,2.61559868571141
Michigan,21,2.5449101796407185,3.4262220191868433,20.024669073405537,16.6690734055355,2.58108917248466,2.55001035651712
Minnesota,21,1.829268292682927,2.6127265065318164,16.841279799247175,13.5069008782936,3.17574773413209,2.83763751862479
Mississippi,21,0.8782936010037641,1.1843079200592157,25.92960288808664,22.382671480144403,2.50867611855016,2.55353264636569
Missouri,21,2.2448979591836733,4.212765957446808,22.322643343051507,18.57240038872692,2.78851039119532,2.44575124873911
Montana,21,3.0555555555555554,5.290227773695812,20.7720207253886,16.813471502590673,3.18582694840093,2.61268569076359
Nebraska,21,9,8.557457212713937,17.314917127071823,14.51841620626151,3.1953342606833,2.86059334439348
Nevada,21,1.575138356747552,1.8527547537786448,20.12436974789916,17.289915966386555,2.73306147973121,2.20650783446646
New Hampshire,21,3.1372549019607843,4.311008468052348,17.647058823529413,14.254901960784316,1.80098449102943,2.12113989088405
New Jersey,21,4.063492063492063,2.918017600741084,20.761275272161743,16.884136858475895,2.02093942184315,2.66330005052213
New Mexico,21,1.7798286090969018,2.8514851485148514,19.081811541271,16.18918918918919,2.91092277844425,2.34881909036382
New York,21,3.4120734908136483,5.36231884057971,22.472543352601157,18.61849710982659,1.88667024042315,2.5583403976264
North Carolina,21,4.901960784313726,4.731182795698925,20.5862660944206,16.84635193133047,2.16141595524976,2.2025680122026
North Dakota,21,2.474226804123711,2.7867095391211145,16.800332778702163,13.838602329450914,3.73232565345794,3.61384458771632
Ohio,21,4.62962962962963,4.543689320388349,20.881044487427467,17.640232108317214,2.60988447548038,1.95397043789369
Oklahoma,21,2.4557956777996073,3.701594533029613,20.723425196850393,17.45275590551181,2.52763081203115,1.63317953346975
Oregon,21,3.074433656957929,3.935376967688484,20.108587257617728,16.881994459833795,2.29792021220725,2.21130833665736
Pennsylvania,21,3.7946428571428577,3.615098351940458,18.135948414830736,15.099408919935518,2.23229783363754,2.23154045496166
Rhode Island,21,1.5151515151515151,2.0195838433292534,20.17536813922356,16.12182061579652,2.46133436383631,2.52901018382531
South Carolina,21,3.142857142857143,4.9046321525885554,20.124600638977636,16.8136315228967,2.06426676706668,2.31128102239321
South Dakota,21,1.639344262295082,4.830287206266319,17.13447782546495,13.783977110157368,3.4873223136988,3.16862981940779
Tennessee,21,1.9491525423728813,4.459798994974874,20.996296296296297,17.719444444444445,2.5381115898718,2.24725007150201
Texas,21,1.1988011988011988,1.6329704510108864,21.360641139804095,18.02790145443752,2.38332824095759,2.3148940303048
Utah,21,2.914798206278027,4.624277456647399,16.598205854579792,13.94759206798867,2.79647822684004,2.31803529709428
Vermont,21,1.712583767684289,1.854493580599144,16.85495283018868,13.6061320754717,1.38191110103654,1.90065741417093
Virginia,21,4.338624338624339,6.486486486486486,17.982954545454547,14.826136363636364,2.09850475622059,2.00271123182406
Washington,21,2.5998731769181993,2.6267281105990783,19.34130094043887,16.25156739811912,2.33720896081653,2.35771701706856
West Virginia,21,4.393063583815029,5.555555555555555,18.880633373934227,16.22411693057247,2.08703747428596,1.88968480558927
Wisconsin,21,1.2224938875305624,2.602372751626483,18.888384754990927,15.55535390199637,3.31813368663252,2.76382855343089
Wyoming,21,0.5226480836236934,2.8216704288939054,17.15,14.259722222222225,3.11439116775564,2.28478671598499
Alabama,22,1.636904761904762,1.0101010101010102,21.40951276102088,18.52784222737819,3.36283650541865,2.49524909199736
Alaska,22,1.2307692307692308,0.6728778467908902,17.93468795355588,15.083454281567487,3.43881170578874,3.07071588244916
Arizona,22,1.4492753623188406,2.3832684824902723,18.33805774278215,15.653018372703412,3.40790824569931,2.86459218596882
Arkansas,22,2.0833333333333335,1.4671361502347418,20.131749460043196,17.169546436285096,3.39856183730938,3.33917111758832
California,22,1.7435897435897436,1.851400730816078,20.25366383209698,17.0394427356613,3.53890756566725,2.52481719802024
Colorado,22,2.7447392497712717,2.3164120256283884,20.28115593016255,16.676098735701384,3.39802770072477,3.53902781568035
Connecticut,22,3.1107424305267526,1.9167217448777265,19.550600343053173,15.717838765008576,3.13060292667902,3.09912203547986
Delaware,22,1.084010840108401,1.7452006980802792,19.571095571095572,16.17132867132867,3.08538913431861,2.64467246113508
Florida,22,2.155688622754491,3.241590214067278,21.72863693205502,18.02751146310963,2.9274301420912,2.82490415523758
Georgia,22,0.3584229390681004,1.09717868338558,20.71192052980133,17.26158940397351,3.13807327396074,2.65155870580788
Idaho,22,2.071563088512241,2.206619859578736,19.42627118644068,16.08050847457627,3.67912689021559,3.51476491842238
Illinois,22,1.4089729328883944,1.8406521167499343,19.390070921985817,15.916075650118204,3.58470793073523,3.43174690690627
Indiana,22,1.1786038077969174,1.0857763300760044,19.225,16.32421875,3.68135139385798,3.11803438427951
Iowa,22,2.488479262672811,2.538339502908514,19.570564516129032,16.110887096774192,3.73256153397596,3.38312916669766
Kansas,22,1.4409221902017293,0.4962779156327544,18.922680412371133,15.713917525773196,3.7204207418652,3.26442523869979
Kentucky,22,1.61090458488228,0.9727626459143968,21.764309764309765,18.35914702581369,3.24527555436068,2.48135409532554
Louisiana,22,0.70298769771529,1.2096774193548387,23.484774665042632,20.104750304506695,3.13888130632618,3.03679105129774
Maine,22,1.2224938875305624,0.4273504273504273,24.324786324786324,19.44102564102564,2.55383446128186,2.74683787700432
Maryland,22,1.7152658662092624,1.11358574610245,19.71216999356085,16.1184803605924,3.24765802698459,2.9830055408252
Massachusetts,22,1.4459415050936577,1.252783964365256,19.25922077922078,15.376623376623376,3.11764573036973,3.03256164218284
Michigan,22,1.9461077844311376,2.055733211512106,19.952637889688248,16.609112709832136,3.07816118226594,3.17047852577884
Minnesota,22,1.2195121951219512,1.0535187526337968,18.37440109514031,14.736481861738536,3.63498417527276,3.60125410126553
Mississippi,22,2.0075282308657467,1.776461880088823,25.976491862567812,22.423146473779383,3.30777870499776,3.16833787717758
Missouri,22,1.4965986394557824,0.6808510638297872,21.248843663274744,17.67900092506938,3.45442230048035,3.18375302310319
Montana,22,1.9444444444444444,1.1021307861866274,21.7289972899729,17.588075880758808,3.74584683278906,3.35217986125404
Nebraska,22,3.5,1.2224938875305624,18.168115942028987,15.233816425120771,3.76265979572138,3.68126036888846
Nevada,22,2.426564495530013,2.242808386153096,20.520994001713795,17.630676949443018,3.58689915765589,3.00885070682277
New Hampshire,22,2.6143790849673203,2.4377726456248396,19.769874476987447,15.969665271966528,2.94213024116681,3.03246994014513
New Jersey,22,3.111111111111111,2.7790643816581753,18.709880868955853,15.21583742116328,2.92904856387695,2.98310569767169
New Mexico,22,0.3955174686882004,1.0693069306930694,19.12371888726208,16.224743777452417,3.75065070979417,3.26465949833643
New York,22,1.399825021872266,2.318840579710145,22.869117647058825,18.94705882352941,2.74440026919437,2.85967803706843
North Carolina,22,1.7647058823529411,0.967741935483871,20.675,16.91896551724138,3.06297809409124,2.83473892781345
North Dakota,22,0.8247422680412371,1.607717041800643,17.171768707482993,14.144557823129253,4.0114709393582,4.20342721411605
Ohio,22,1.3310185185185186,1.4757281553398058,20.661244019138756,17.454545454545453,3.57253340335992,2.49612620173787
Oklahoma,22,1.8664047151277017,1.765375854214123,20.929423459244532,17.62624254473161,3.50310321554672,2.19815128488218
Oregon,22,2.3193096008629994,2.1541010770505387,21.42621015348288,17.988193624557262,3.04246608097092,3.02998825510792
Pennsylvania,22,1.0416666666666667,1.9670388091440725,20.295249549007817,16.897173782321108,3.2051358118134,3.12953937709368
Rhode Island,22,2.0833333333333335,2.141982864137087,20.39377537212449,16.29634641407307,3.33757004932122,3.16179035696151
South Carolina,22,4.142857142857143,3.8147138964577656,19.38153846153846,16.192820512820514,2.90414776040652,2.85118734392345
South Dakota,22,1.17096018735363,0.5221932114882507,17.085592011412267,13.744650499286733,3.94082046465578,3.96523088625691
Tennessee,22,1.5254237288135593,1.7587939698492463,20.210338680926917,17.05614973262032,3.5597026241435,3.17756460302859
Texas,22,0.3996003996003996,0.4665629860031104,20.10167597765363,16.96536312849162,3.18132316813243,2.89523861213192
Utah,22,1.345291479820628,1.7341040462427746,16.860911270983213,14.168345323741008,3.64592774940278,3.04750419773207
Virginia,22,2.6455026455026456,2.857142857142857,18.411867364746943,15.179755671902267,2.97313294233641,2.45477787618342
Washington,22,1.046290424857324,0.9447004608294932,20.254000820681167,17.018465326220763,3.06976139516427,2.9098924268028
West Virginia,22,1.2716763005780347,2.4922118380062304,19.771683673469383,16.989795918367346,3.26145261579411,3.04309917426017
Wisconsin,22,1.344743276283619,1.8369690011481057,19.489700374531836,16.05056179775281,3.87510088728162,3.51310798248235
Wyoming,22,0.6968641114982579,0.5643340857787811,19.055555555555557,15.844135802469136,3.72007509063839,3.49290827323771
Hawaii,22,0,0.7092198581560284,22.106438896189225,18.433639947437584,2.74869392377413,2.84438142502659
Alabama,23,1.1904761904761905,1.7171717171717171,18.69807497467072,16.181357649442756,3.68715723066904,3.11569902599969
Arizona,23,1.7598343685300206,2.3346303501945527,15.602501116569895,13.317999106744082,3.93476395025669,3.40902271101011
Arkansas,23,1.5873015873015872,0.8802816901408451,17.087076076993583,14.572868927589369,3.76825172855345,3.79215414239009
California,23,1.264957264957265,2.095006090133983,17.444600280504908,14.676172666354995,4.067346821254,3.10930300914182
Colorado,23,3.293687099725526,3.548546081813701,17.19601837672282,14.139356814701378,3.62400122542466,3.74295929511286
Connecticut,23,2.2397345499792616,3.0072703238598812,16.7003663003663,13.426373626373628,3.55531138885416,3.32667542648714
Delaware,23,2.122854561878952,2.667663924208427,16.192864030858246,13.379942140790742,3.49691326573574,2.84245514792411
Florida,23,2.754491017964072,3.1192660550458715,18.2645409950946,15.153468815697266,3.25001194578652,3.11280941836305
Georgia,23,0.6451612903225806,0.992685475444096,18.06759098786829,15.057770075101098,3.58496034808208,3.06194695662796
Hawaii,23,2.068126520681265,2.026342451874367,19.3590333716916,16.142692750287686,2.95209009956999,3.41084721729883
Idaho,23,2.4482109227871938,2.908726178535607,16.43225806451613,13.602150537634408,3.90054221227161,3.81225990684256
Illinois,23,2.1134593993325916,2.8661582960820406,17.249211356466876,14.158780231335436,3.81908760159515,3.66841910738257
Indiana,23,1.3599274705349047,1.6829533116178068,15.896640826873384,13.498062015503876,3.97311693411582,3.36124090781258
Iowa,23,2.2119815668202767,2.3268112109994714,17.135039717563988,14.105913503971756,3.92722602269269,3.67778860385722
Kansas,23,1.4409221902017293,2.357320099255583,16.315555555555555,13.54888888888889,4.04009179531146,3.64773430826111
Kentucky,23,1.486988847583643,1.0700389105058363,18.62824207492795,15.713736791546587,3.67473442083902,2.84312777633367
Louisiana,23,1.3181019332161688,1.2096774193548387,19.959627329192543,17.08695652173913,3.45892793737647,3.29532371421349
Maine,23,1.5892420537897312,1.7704517704517704,19.681881051175655,15.730290456431534,3.13387826653301,3.41091887987919
Maryland,23,3.4305317324185247,2.67260579064588,14.746146435452792,12.057803468208093,3.59094947067686,3.2540633439017
Massachusetts,23,1.2487676634899767,1.7260579064587973,15.749362786745964,12.574341546304163,3.56813469003358,3.25126435033459
Michigan,23,2.470059880239521,3.0150753768844223,16.234634146341463,13.514146341463414,3.25351104308736,3.38584622998851
Minnesota,23,1.6075388026607538,1.7699115044247788,16.3489646772229,13.112058465286236,3.78371784997958,3.824465835172
Mississippi,23,1.5056461731493098,2.3686158401184314,21.56906906906907,18.61861861861862,3.65044014883326,3.51813686983041
Missouri,23,1.4965986394557824,3.4893617021276597,17.322775263951733,14.412518853695325,3.69900226201355,3.47953100883536
Montana,23,1.6666666666666667,1.6899338721528288,18.932703659976383,15.324675324675324,3.96590526548073,3.69965010835745
Nebraska,23,1,2.2004889975550124,16.09931506849315,13.499143835616438,3.98174926061088,3.94658192641749
Nevada,23,2.93742017879949,2.632862018527548,17.55718475073314,15.084310850439882,3.88376225755276,3.46047701608452
New Hampshire,23,2.3529411764705883,2.6943802925327174,14.835164835164836,11.983516483516484,3.49142197719403,3.45807510991048
New Jersey,23,1.7777777777777777,2.408522464103752,15.9874251497006,13.001796407185628,3.29936309390814,3.14271671733184
New Mexico,23,0.4614370468029005,0.3960396039603961,16.13526868437307,13.689314391599751,4.0468597253044,3.69913454650434
New York,23,2.3622047244094486,2.7173913043478266,19.11616472034419,15.837738168408112,3.20205640967943,3.05118591264446
North Carolina,23,1.96078431372549,3.010752688172043,16.96110325318246,13.87977369165488,3.51183659965334,3.26559864687187
North Dakota,23,3.0927835051546393,2.1436227224008575,16.311793214862682,13.436187399030697,4.09725163395743,4.40066168985409
Ohio,23,0.7523148148148148,1.5922330097087378,17.75575657894737,15,3.94245124551143,2.75890308738397
Oklahoma,23,1.4734774066797642,1.3097949886104785,18.27690972222222,15.39236111111111,3.92100366204015,2.60338935100773
Oregon,23,1.8338727076591157,2.0712510356255174,18.294354838709676,15.358870967741936,3.32416948400943,3.44798453219873
Pennsylvania,23,1.3392857142857142,2.445507708665603,16.536501714845663,13.767760901518864,3.56524199533263,3.59148090955373
Rhode Island,23,3.314393939393939,2.876376988984088,18.86232790988736,15.07259073842303,3.70814517562176,3.41815509259547
South Carolina,23,3.4285714285714284,2.815622161671208,15.87983193277311,13.267226890756303,3.39853552794906,3.23980981671523
Tennessee,23,2.6271186440677967,2.386934673366834,18.376012965964343,15.508103727714747,3.84398918737026,3.64516453191308
Texas,23,2.197802197802198,1.3219284603421462,17.040966137816717,14.382192753966375,3.61267455964354,3.31282591090804
Utah,23,3.3632286995515694,3.0346820809248554,15.192307692307692,12.766205704407952,3.97429641770884,3.43721145726199
Vermont,23,0.8190618019359642,2.0684736091298146,15.828349944629014,12.777408637873757,2.62767208931648,3.24616508400292
Virginia,23,1.3756613756613756,1.5444015444015444,15.56812592228234,12.835218888342352,3.50779193722759,2.76609544827738
Washington,23,1.7755231452124287,2.28110599078341,17.008614748449347,14.291523087525844,3.35646920608867,3.20966469508156
West Virginia,23,1.1560693641618498,2.699896157840083,17.338926174496645,14.899328859060402,3.7033305051764,3.58219502048678
Wisconsin,23,1.4669926650366747,2.640642939150402,16.480601741884403,13.572446555819475,4.07912147880006,3.88172010732445
Wyoming,23,2.7874564459930316,2.37020316027088,16.24736842105263,13.509210526315789,3.9787017427892,4.02139492801831
Alaska,23,0.8205128205128205,1.708074534161491,15.872832369942197,13.349389852280028,3.63420393095055,3.54615342674881
South Dakota,23,0.936768149882904,1.3054830287206267,15.717847769028872,12.644356955380577,4.07469629954068,4.28803779650359
Alabama,24,2.9761904761904763,1.7171717171717171,20.169398907103822,17.45464480874317,3.92063645035368,3.90010790284842
Alaska,24,1.8461538461538465,1.8115942028985508,17.00894700619408,14.30488644184446,3.78534986162126,3.82203805681261
Arizona,24,2.7950310559006213,2.529182879377432,17.942475603492554,15.315356959424756,4.22304097685483,3.91908140332765
Arkansas,24,5.357142857142857,3.4624413145539905,19.139630390143736,16.32340862422998,4.04515813451318,4.15666829461006
California,24,1.8803418803418803,1.8270401948842871,18.619760479041915,15.664836992681304,4.33295405882333,3.6542360696373
Colorado,24,2.2872827081427265,2.0206998521439132,17.187244897959182,14.132142857142858,3.80120591370284,3.89420548899779
Connecticut,24,4.189133139776026,4.2300066093853275,17.495011511895626,14.065234075211052,3.83957978718903,3.50321400694555
Delaware,24,1.3550135501355014,2.368486661680379,16.94450050454087,14.00100908173562,3.76362720105361,3.28653715135124
Florida,24,2.6347305389221556,1.9571865443425076,18.52416488983653,15.368869936034114,3.49017644140285,3.40102266144519
Georgia,24,2.5806451612903225,3.187042842215256,17.83067274800456,14.860319270239453,3.87327434998633,3.46515996047156
Hawaii,24,4.37956204379562,4.964539007092198,19.117045454545455,15.940909090909091,3.09282122893978,3.84686281460475
Idaho,24,0.5649717514124294,3.309929789368104,18.0496062992126,14.940944881889765,4.03262046988992,4.00563164931568
Illinois,24,2.6696329254727473,2.2613726005784907,17.15899581589958,14.084728033472803,3.96588601372061,3.8403745613654
Indiana,24,2.357207615593835,2.1715526601520088,16.61580013504389,14.108710330857528,4.14579201579472,4.05233297376089
Iowa,24,4.700460829493087,3.120042305658382,15.758116883116884,12.972402597402596,4.0666985564599,4.14333068053066
Kansas,24,1.1527377521613833,0.8684863523573201,17.28885400313972,14.357142857142858,4.23808621307555,4.16754140936508
Kentucky,24,1.61090458488228,1.8482490272373544,19.950617283950617,16.829218106995885,3.98969453815054,3.23187961950371
Louisiana,24,1.3181019332161688,2.1889400921658986,20.866883116883116,17.863636363636363,3.68318525101475,3.49690646431364
Maine,24,2.444987775061125,2.5641025641025643,21.49546827794562,17.1797583081571,3.47034064111855,3.89397215174438
Maryland,24,3.1732418524871355,2.89532293986637,16.88527302813017,13.806949806949808,3.80559212027498,3.47137817033099
Massachusetts,24,2.1031876437725927,2.1714922048997773,16.69248086447546,13.327330031517334,3.85511657924523,3.45463521361229
Michigan,24,2.1706586826347305,3.0150753768844223,16.657157157157158,13.865865865865866,3.3768689071024802,3.53473398106569
Minnesota,24,3.104212860310421,2.907711757269279,16.653225806451612,13.3560794044665,3.89022985485725,3.95298168196663
Mississippi,24,2.0075282308657467,1.2583271650629164,21.18731563421829,18.289085545722713,3.86734928809719,3.80213483665265
Missouri,24,3.877551020408163,1.9574468085106385,17.027427724240177,14.166790214974055,3.84777197254079,3.78658866351494
Montana,24,2.0833333333333335,2.9390154298310067,20.17106918238994,16.32704402515723,4.13871415765858,4.14978752254925
Nebraska,24,2.5,1.4669926650366747,16.685004436557232,13.990239574090506,4.11332010574411,4.15655191763443
Nevada,24,3.2354193273733505,2.7547537786445635,17.871641791044777,15.3544776119403,4.05933569864209,3.8569730972279
New Hampshire,24,3.0065359477124183,2.771362586605081,15.64569536423841,12.638245033112582,3.8158274045144,3.82064728004661
New Jersey,24,3.936507936507936,3.381194997684113,17.16977491961415,13.963344051446946,3.57747884218995,3.29237207402207
New Mexico,24,1.3183915622940012,1.6633663366336633,15.755729794933655,13.367310012062726,4.23524048466137,4.01203547884153
New York,24,4.811898512685914,3.5869565217391304,19.246287128712872,15.945544554455443,3.52777811997408,3.22442770340277
North Carolina,24,1.3725490196078431,2.5806451612903225,17.88441461595824,14.635346756152126,3.87311473019118,3.73168428858773
North Dakota,24,4.948453608247423,3.322615219721329,15.486196319018404,12.756134969325151,4.14978520566031,4.45957282358708
Ohio,24,2.488425925925926,1.7864077669902914,18.758470894874023,15.84708948740226,4.17891289310537,3.32352727224374
Oklahoma,24,2.5540275049115913,2.9612756264236904,20.206333973128597,17.017274472168907,4.22559420601426,3.0071889149018
Oregon,24,1.941747572815534,2.444076222038111,19.45123258306538,16.330117899249732,3.52728080321913,3.71972366263352
Pennsylvania,24,2.380952380952381,3.136629452418926,17.6337513061651,14.681295715778475,3.83148208632565,3.88870636967704
Rhode Island,24,3.977272727272727,3.3659730722154224,19.3963963963964,15.4993564993565,3.94926820383361,3.63305453926974
South Carolina,24,4.142857142857143,1.6348773841961852,16.432173913043478,13.728695652173911,3.77322840279337,3.73728377064208
South Dakota,24,1.873536299765808,1.827676240208877,16.339699863574353,13.144611186903138,4.15644752075154,4.51050508100752
Tennessee,24,3.983050847457627,3.391959798994975,18.213654618473896,15.371084337349398,4.02977098641179,4.22763146706656
Texas,24,0.5994005994005994,0.7776049766718507,17.365830115830114,14.656370656370656,3.96550513902902,3.71750888734319
Utah,24,1.7937219730941705,1.8786127167630056,16.901442307692307,14.202403846153846,4.17911400765561,3.74641426604585
Vermont,24,1.6381236038719285,1.2838801711840229,17.888610763454317,14.440550688360451,3.04889882011001,3.51643535427319
Virginia,24,3.9153439153439153,2.857142857142857,15.676077265973252,12.924219910846954,3.88008908941572,3.06116349360016
Washington,24,2.314521242866202,2.004608294930875,18.12669849430775,15.230995225853835,3.55722436772677,3.48586850074972
Wisconsin,24,4.400977995110025,5.013394565633372,16.4026792750197,13.508274231678486,4.20723695127679,4.12477730081199
Wyoming,24,5.400696864111498,3.8374717832957113,17.197771587743734,14.299442896935933,4.10734495862907,4.40299103222545
