"","state","week","total_cases","total_deaths","total_cases_us","total_deaths_us","total_cases_state_all_weeks","total_deaths_state_all_weeks","percentage_cases_spatial","percentage_deaths_spatial","percentage_cases_bar","percentage_deaths_bar"
"83","Arizona",3,82147,4024,8896630,534045,242064381,4765530,0.923349627892809,0.753494555702235,0.0339360130807514,0.0844397160441756
"84","Arizona",4,96646,4750,9837494,582599,242064381,4765530,0.982424995634051,0.815312075715887,0.0399257419041755,0.0996741180938951
"85","Arizona",5,116792,5412,10727153,623896,242064381,4765530,1.08875113462071,0.86745226768564,0.0482483211770013,0.113565542552455
"86","Arizona",6,155785,6236,11646234,661268,242064381,4765530,1.33764270922257,0.94303671128801,0.0643568456277754,0.130856379038638
"87","Arizona",7,211721,7103,12570310,693159,242064381,4765530,1.68429418208461,1.02472881402391,0.0874647476532287,0.149049528593881
"88","Arizona",8,306673,8058,13688447,718836,242064381,4765530,2.24037832779716,1.12097891591406,0.126690675733907,0.16908927233697
"89","Arizona",9,428087,9450,15271347,754416,242064381,4765530,2.8032039347937,1.25262454666921,0.176848406292374,0.198299034944697
"90","Arizona",10,578832,10983,17321941,779487,242064381,4765530,3.34161165887818,1.40900361391531,0.239123161205613,0.230467545057947
"91","Arizona",11,724243,13128,19735326,808303,242064381,4765530,3.66977976446905,1.62414342146448,0.299194370112635,0.275478278386664
"92","Arizona",12,852332,16317,22513159,840740,242064381,4765530,3.78592804323907,1.94079025620287,0.352109631528151,0.342396333671176
"93","Arizona",13,2587777,63020,75392468,2322210,242064381,4765530,3.43240786334253,2.71379418743352,1.06904493313289,1.32241324679521
"94","Arizona",14,2681300,68023,82613109,2473036,242064381,4765530,3.24561081462265,2.75058672821584,1.10768052239788,1.42739632317916
"95","Arizona",15,2790982,71720,89958441,2613757,242064381,4765530,3.10252375316286,2.74394291435661,1.15299160845973,1.50497426309351
"96","Arizona",16,2888389,74351,98283032,2744562,242064381,4765530,2.93884808112147,2.7090297103873,1.19323172953728,1.56018323250509
"97","Arizona",17,3031412,75882,108710383,2877454,242064381,4765530,2.78852112957784,2.63712295661373,1.25231642403432,1.59230977456862
"98","Arizona",18,3255434,78456,123742353,3032206,242064381,4765530,2.6308163058771,2.58742315001026,1.34486287761602,1.64632265456308
"99","Arizona",19,3675945,82513,149140694,3242863,242064381,4765530,2.46474982877577,2.54444914879229,1.5185815380248,1.7314548434277
"100","Arizona",20,4396756,87590,180323778,3537929,242064381,4765530,2.43825636794278,2.47574216441314,1.81635810350801,1.83799073765143
"101","Arizona",21,5513955,97974,218484424,3967089,242064381,4765530,2.52372910574165,2.46966982591013,2.27788779878358,2.05588885181711
"102","Arizona",22,8249332,136513,297414902,4959558,242064381,4765530,2.77367809902141,2.75252351116773,3.40790824569931,2.86459218596882
"103","Arizona",23,9524662,162458,331246599,5536919,242064381,4765530,2.87539918258904,2.93408662832164,3.93476395025669,3.40902271101011
"104","Arizona",24,10222478,186765,353902473,6107034,242064381,4765530,2.88850143186199,3.05819486185929,4.22304097685483,3.91908140332765
"105","Arizona",25,10540535,203292,367750323,6540703,242064381,4765530,2.86622046012452,3.10810626931081,4.35443453367887,4.26588438221982
"106","Arizona",26,10761184,212890,379269903,6856950,242064381,4765530,2.83734193377322,3.10473315395329,4.44558755631214,4.46728905284407
"107","Arizona",27,10884108,218311,389709216,7073156,242064381,4765530,2.79287929387844,3.08647229044574,4.49636908785849,4.58104345162028
"108","Arizona",28,11117918,223489,413555826,7388536,242064381,4765530,2.68837175080687,3.02480762088728,4.59295909380406,4.68969873235506
"109","Arizona",29,11249051,225635,422815728,7515404,242064381,4765530,2.66050911899853,3.00230034207077,4.64713187191303,4.73473044970864
"110","Arizona",30,11362690,227380,429112805,7628850,242064381,4765530,2.64794941274241,2.98052786461918,4.69407764705374,4.7713475730926
"111","Arizona",31,11461235,229363,432772697,7733730,242064381,4765530,2.64832672658183,2.96574873961206,4.734787890995,4.8129588943937
"112","Arizona",32,11538382,231219,434955807,7800559,242064381,4765530,2.65277111244545,2.96413372426258,4.7666583378907,4.85190524453733
"113","Arizona",33,11625015,233085,437380590,7853097,242064381,4765530,2.65787171762698,2.96806470109818,4.80244757695268,4.89106143492959
"114","Arizona",34,11967766,236461,451183101,7948347,242064381,4765530,2.65252975421169,2.97497077065206,4.94404255205147,4.96190350286327
"115","Arizona",35,12366176,239126,470282286,8038989,242064381,4765530,2.62952196332566,2.97457802218662,5.10863099680907,5.01782592912016
"116","Arizona",36,12893919,242384,496698578,8212460,242064381,4765530,2.59592428307697,2.95141772380018,5.32664861584902,5.08619188212014
"117","Arizona",37,13450415,247662,525106961,8480704,242064381,4765530,2.56146194946366,2.92030001282912,5.55654447979275,5.19694556534111
"118","Arizona",38,13927126,254721,551080385,8831887,242064381,4765530,2.52724037710034,2.88410619384057,5.75348010412156,5.34507179684107
"119","Arizona",39,14385191,262566,570984508,9178044,242064381,4765530,2.51936625222763,2.86080563571062,5.94271281903305,5.50969147188246
"120","Arkansas",1,41110,793,13644993,786250,99096299,1607345,0.301282675630541,0.100858505564388,0.0414848994511894,0.0493360168476587
"121","Arkansas",2,23407,544,7940175,474933,99096299,1607345,0.294791991360392,0.11454247230662,0.0236204583180246,0.0338446319862879
"122","Arkansas",3,27902,594,8896630,534045,99096299,1607345,0.313624372374708,0.111226582029604,0.0281564501213108,0.0369553518379688
"123","Arkansas",4,34976,690,9837494,582599,99096299,1607345,0.355537700963274,0.118434806788203,0.0352949609147361,0.0429279339531961
"124","Arkansas",5,42842,792,10727153,623896,99096299,1607345,0.399379033747351,0.12694423429546,0.0432326942906314,0.0492738024506251
"125","Arkansas",6,55423,927,11646234,661268,99096299,1607345,0.475887741908672,0.140185219910838,0.0559284257427212,0.0576727460501635
"126","Arkansas",7,73067,1073,12570310,693159,99096299,1607345,0.581266492234479,0.154798538286309,0.0737333288299697,0.0667560480170716
"127","Arkansas",8,92023,1335,13688447,718836,99096299,1607345,0.672267642925454,0.185716909002888,0.0928621965992898,0.0830562200398794
"128","Arkansas",9,116964,1547,15271347,754416,99096299,1607345,0.765904932944029,0.205059277639923,0.118030644111139,0.0962456722110063
"129","Arkansas",10,140485,1726,17321941,779487,99096299,1607345,0.811023429764598,0.221427682565585,0.141766142043307,0.107382049280024
"130","Arkansas",11,167758,1916,19735326,808303,99096299,1607345,0.850039163275033,0.237039822937685,0.169287856047984,0.119202784716411
"131","Arkansas",12,197219,2145,22513159,840740,99096299,1607345,0.876016555473179,0.255132383376549,0.199017523348677,0.13344988163711
"132","Arkansas",13,750483,9283,75392468,2322210,99096299,1607345,0.995434981648299,0.399748515422808,0.757326971413937,0.577536247663072
"133","Arkansas",14,869082,11939,82613109,2473036,99096299,1607345,1.0519904292671,0.482766931011113,0.877007525780554,0.74277768618436
"134","Arkansas",15,1004744,15927,89958441,2613757,99096299,1607345,1.11689796847413,0.609352743962044,1.01390668485006,0.990888701554427
"135","Arkansas",16,1152213,19114,98283032,2744562,99096299,1607345,1.17234173239588,0.69643170750014,1.16272051693878,1.18916598490057
"136","Arkansas",17,1313524,22521,108710383,2877454,99096299,1607345,1.20827832977095,0.782671069633085,1.32550258007113,1.4011304355941
"137","Arkansas",18,1500540,25920,123742353,3032206,99096299,1607345,1.21263250909735,0.854823188134315,1.51422405795397,1.61259717111137
"138","Arkansas",19,1774549,29204,149140694,3242863,99096299,1607345,1.18984896234961,0.900562250085804,1.79073186174188,1.81690925096977
"139","Arkansas",20,2089836,32886,180323778,3537929,99096299,1607345,1.15893534573128,0.929526850312711,2.10889409704393,2.04598266084755
"140","Arkansas",21,2471678,39391,218484424,3967089,99096299,1607345,1.13128339070981,0.992944700761692,2.49421827549786,2.45068731355123
"141","Arkansas",22,3367849,53672,297414902,4959558,99096299,1607345,1.13237399247735,1.08219321157248,3.39856183730938,3.33917111758832
"142","Arkansas",23,3734198,60953,331246599,5536919,99096299,1607345,1.12731663095505,1.1008468789231,3.76825172855345,3.79215414239009
"143","Arkansas",24,4008602,66812,353902473,6107034,99096299,1607345,1.13268550118326,1.09401716119478,4.04515813451318,4.15666829461006
"144","Arkansas",25,4124721,69518,367750323,6540703,99096299,1607345,1.12160907605783,1.06285211237997,4.16233607271246,4.32502045298302
"145","Arkansas",26,4230295,69772,379269903,6856950,99096299,1607345,1.11537851185624,1.0175369515601,4.26887284660348,4.34082290982956
"146","Arkansas",27,4277134,72214,389709216,7073156,99096299,1607345,1.09751933605799,1.02095867813463,4.31613899122509,4.49275046738566
"147","Arkansas",28,4339738,74140,413555826,7388536,99096299,1607345,1.04937174793906,1.00344642023806,4.37931390353942,4.61257539607241
"148","Arkansas",29,4374633,74738,422815728,7515404,99096299,1607345,1.03464292132482,0.994464169857003,4.41452712578095,4.64977960549851
"149","Arkansas",30,4409537,75415,429112805,7628850,99096299,1607345,1.02759389806603,0.988550043584551,4.44974943009728,4.69189875229027
"150","Arkansas",31,4441212,75878,432772697,7733730,99096299,1607345,1.02622277948371,0.981130709243793,4.48171328779897,4.72070401811683
"151","Arkansas",32,4477620,76256,434955807,7800559,99096299,1607345,1.02944251529443,0.977570966388435,4.51845330772646,4.74422106019554
"152","Arkansas",33,4535234,76735,437380590,7853097,99096299,1607345,1.03690792497216,0.977130423831515,4.57659271412346,4.77402175637464
"153","Arkansas",34,4926353,79191,451183101,7948347,99096299,1607345,1.09187444943777,0.996320366989514,4.97127849345817,4.92682031548921
"154","Arkansas",35,5311238,82609,470282286,8038989,99096299,1607345,1.1293723276662,1.02760434178974,5.35967342231419,5.13946912455011
"155","Arkansas",36,5709632,87593,496698578,8212460,99096299,1607345,1.14951647797953,1.06658662568828,5.7617005454462,5.44954567936566
"156","Arkansas",37,6065085,92574,525106961,8480704,99096299,1607345,1.15501896764991,1.09158390624175,6.12039507146478,5.75943559099011
"157","Arkansas",38,6331861,97462,551080385,8831887,99096299,1607345,1.14899045082144,1.10352408267905,6.38960391447111,6.06353956369043
"158","Arkansas",39,6491532,101546,570984508,9178044,99096299,1607345,1.1369015987383,1.10640132036848,6.55073102175087,6.31762316117573
"159","California",1,634659,25555,13644993,786250,1031161660,16024170,4.65122261330585,3.25023847376789,0.0615479632941357,0.159477838789778
"160","California",2,402636,16434,7940175,474933,1031161660,16024170,5.07087060423731,3.46027755493933,0.0390468357793675,0.102557573964829
"161","California",3,477185,19519,8896630,534045,1031161660,16024170,5.36366017244732,3.65493544551489,0.0462764490293404,0.121809741159761
"162","California",4,563788,22539,9837494,582599,1031161660,16024170,5.73101238994402,3.86869871043376,0.0546750351443439,0.140656271120439
"163","California",5,668052,25289,10727153,623896,1031161660,16024170,6.22767289699327,4.05339992562863,0.0647863497950457,0.157817846415758
"164","California",6,782103,27767,11646234,661268,1031161660,16024170,6.71550133717045,4.19905393879637,0.0758467881748047,0.17328198590005
"165","California",7,909174,30397,12570310,693159,1031161660,16024170,7.23270945585272,4.38528533857311,0.0881698801718443,0.18969469245521
"166","California",8,1067298,32994,13688447,718836,1031161660,16024170,7.79707150124481,4.58992037126688,0.103504430139499,0.205901460106826
"167","California",9,1292996,35583,15271347,754416,1031161660,16024170,8.46681042608749,4.71662849144239,0.125392171776441,0.222058303175765
"168","California",10,1606894,38291,17321941,779487,1031161660,16024170,9.27663937892411,4.9123333679715,0.155833373401412,0.238957774412029
"169","California",11,1945526,42128,19735326,808303,1031161660,16024170,9.85808899229737,5.21190692104322,0.188673228987199,0.262902852378626
"170","California",12,2324898,46151,22513159,840740,1031161660,16024170,10.3268404047606,5.48933082760425,0.225463968472218,0.288008676892469
"171","California",13,8854558,161363,75392468,2322210,1031161660,16024170,11.7446188391127,6.94868250502754,0.858697364678978,1.00699755431951
"172","California",14,9698620,181041,82613109,2473036,1031161660,16024170,11.7398075407137,7.32059703134123,0.940552813028366,1.12979954655998
"173","California",15,10333628,197826,89958441,2613757,1031161660,16024170,11.4871132548862,7.5686454402609,1.00213462164604,1.23454756158977
"174","California",16,10931663,211691,98283032,2744562,1031161660,16024170,11.1226350851691,7.71310686368171,1.06013086250705,1.32107310394236
"175","California",17,11554595,222337,108710383,2877454,1031161660,16024170,10.6287869485291,7.72686548594695,1.12054156474359,1.38751024234016
"176","California",18,12369592,231115,123742353,3032206,1031161660,16024170,9.99624760650866,7.62200853108265,1.19957834739511,1.44228999068282
"177","California",19,13810093,239525,149140694,3242863,1031161660,16024170,9.25977520260165,7.38622013942618,1.33927525971049,1.49477320822233
"178","California",20,16451995,252608,180323778,3537929,1031161660,16024170,9.12358601980932,7.13999630857487,1.59548164348934,1.57641862261821
"179","California",21,21855695,281535,218484424,3967089,1031161660,16024170,10.0033195043689,7.09676541161542,2.11952168586253,1.75693967300646
"180","California",22,36491858,404581,297414902,4959558,1031161660,16024170,12.269680421057,8.15760194759291,3.53890756566725,2.52481719802024
"181","California",23,41940921,498240,331246599,5536919,1031161660,16024170,12.6615401113899,8.99850620895845,4.067346821254,3.10930300914182
"182","California",24,44679761,585561,353902473,6107034,1031161660,16024170,12.62487956675,9.58830424065103,4.33295405882333,3.6542360696373
"183","California",25,46055258,653692,367750323,6540703,1031161660,16024170,12.5235125898176,9.99421621804262,4.46634701294073,4.07941253743564
"184","California",26,46887487,712570,379269903,6856950,1031161660,16024170,12.3625646615044,10.3919381065926,4.54705492056406,4.44684498479484
"185","California",27,47428824,754366,389709216,7073156,1031161660,16024170,12.1703111070383,10.665196695789,4.59955270253163,4.70767596699236
"186","California",28,48395624,794817,413555826,7388536,1031161660,16024170,11.7023194832226,10.7574355731636,4.69331103718499,4.96011337872726
"187","California",29,48743438,806088,422815728,7515404,1031161660,16024170,11.5282934791868,10.7258106151047,4.72704134480718,5.03045087514673
"188","California",30,49031345,815625,429112805,7628850,1031161660,16024170,11.4262134405427,10.6913230696632,4.7549619911198,5.0899672182709
"189","California",31,49283623,821225,432772697,7733730,1031161660,16024170,11.3878771331085,10.6187441247626,4.77942740811368,5.124914426145
"190","California",32,49459004,822034,434955807,7800559,1031161660,16024170,11.3710411963761,10.5381422023729,4.79643550750326,5.12996304956825
"191","California",33,49863456,826770,437380590,7853097,1031161660,16024170,11.400472983952,10.5279484004845,4.83565845533861,5.1595184025132
"192","California",34,52073263,836029,451183101,7948347,1031161660,16024170,11.5414923308486,10.5182750576944,5.0499611283065,5.21729986638934
"193","California",35,54050180,840744,470282286,8038989,1031161660,16024170,11.4931354229234,10.4583300213497,5.2416785938298,5.24672416730477
"194","California",36,56592918,849012,496698578,8212460,1031161660,16024170,11.3938151842263,10.3380960150795,5.48826825078039,5.29832122350175
"195","California",37,58973497,866713,525106961,8480704,1031161660,16024170,11.2307589462711,10.2198237316147,5.71913205151557,5.40878560324809
"196","California",38,60690607,888019,551080385,8831887,1031161660,16024170,11.0130225375378,10.0546915964844,5.88565395264987,5.54174724806339
"197","California",39,61984948,906396,570984508,9178044,1031161660,16024170,10.8558020631971,9.8756990051475,6.01117655984223,5.65643025504597
"198","Colorado",1,190215,9793,13644993,786250,140157127,1953107,1.39402783130779,1.24553259141494,0.135715538746738,0.501406220959732
"199","Colorado",2,115741,5829,7940175,474933,140157127,1953107,1.45766308677076,1.22733101300605,0.0825794609788199,0.298447550492625
"200","Colorado",3,130161,7129,8896630,534045,140157127,1953107,1.46303712754155,1.33490623449335,0.0928679138806834,0.365008163915239
"201","Colorado",4,143498,7978,9837494,582599,140157127,1953107,1.45868449830821,1.36938099790765,0.10238366258749,0.408477364527391
"202","Colorado",5,156503,8679,10727153,623896,140157127,1953107,1.45894255446902,1.39109723415441,0.111662534292673,0.444368895303739
"203","Colorado",6,167270,9186,11646234,661268,140157127,1953107,1.4362582788565,1.38914933128474,0.119344626691727,0.470327534538558
"204","Colorado",7,174267,9597,12570310,693159,140157127,1953107,1.38633812531274,1.38453082193263,0.124336880849448,0.491370928474477
"205","Colorado",8,182482,9891,13688447,718836,140157127,1953107,1.33310959234455,1.37597449209555,0.130198159669754,0.50642386720236
"206","Colorado",9,192732,10064,15271347,754416,140157127,1953107,1.26204977203386,1.33401200398719,0.137511380352424,0.515281548834754
"207","Colorado",10,203975,10221,17321941,779487,140157127,1953107,1.17755279272687,1.31124701245819,0.145533091585132,0.523320022917331
"208","Colorado",11,220444,10349,19735326,808303,140157127,1953107,1.1170020702977,1.28033670541864,0.157283475138585,0.529873683315865
"209","Colorado",12,240020,10528,22513159,840740,140157127,1953107,1.06613203415833,1.25223017817637,0.171250656415068,0.539038567779441
"210","Colorado",13,727990,25094,75392468,2322210,140157127,1953107,0.965600436372503,1.08060855822686,0.519409904856283,1.28482464094389
"211","Colorado",14,781639,25765,82613109,2473036,140157127,1953107,0.946144031451473,1.04183683537158,0.55768765865185,1.31918015756433
"212","Colorado",15,865237,26428,89958441,2613757,140157127,1953107,0.961818580204163,1.01111159147541,0.617333573054762,1.35312607040986
"213","Colorado",16,975111,27239,98283032,2744562,140157127,1953107,0.992145826351796,0.992471658501429,0.695727017863316,1.3946496530912
"214","Colorado",17,1152028,28803,108710383,2877454,140157127,1953107,1.05972214264023,1.00098906880875,0.821954633816088,1.47472719108579
"215","Colorado",18,1517026,30581,123742353,3032206,140157127,1953107,1.22595535257035,1.00853965726603,1.08237521164371,1.56576163005918
"216","Colorado",19,2266231,34471,149140694,3242863,140157127,1953107,1.51952558300419,1.06298045893397,1.61692169960076,1.76493146560839
"217","Colorado",20,3114837,41392,180323778,3537929,140157127,1953107,1.72735788621288,1.16994999051705,2.22238930454104,2.11928993137601
"218","Colorado",21,3838872,53400,218484424,3967089,140157127,1953107,1.75704607665762,1.3460751699798,2.73897737644123,2.7341051975135
"219","Colorado",22,4762578,69121,297414902,4959558,140157127,1953107,1.60132460343228,1.39369274439375,3.39802770072477,3.53902781568035
"220","Colorado",23,5079296,73104,331246599,5536919,140157127,1953107,1.53338812091471,1.32030105551481,3.62400122542466,3.74295929511286
"221","Colorado",24,5327661,76058,353902473,6107034,140157127,1953107,1.5054037217762,1.24541635104701,3.80120591370284,3.89420548899779
"222","Colorado",25,5530483,78040,367750323,6540703,140157127,1953107,1.50386897144887,1.1931439174046,3.94591635714679,3.99568482423134
"223","Colorado",26,5727874,79187,379269903,6856950,140157127,1953107,1.51023689322377,1.15484289662313,4.08675186385634,4.05441176545883
"224","Colorado",27,5913412,79993,389709216,7073156,140157127,1953107,1.51739085380008,1.13093787271198,4.21913043351695,4.09567934578085
"225","Colorado",28,6448477,82529,413555826,7388536,140157127,1953107,1.55927606252608,1.11698718122237,4.60089125542649,4.22552374242681
"226","Colorado",29,6745417,83948,422815728,7515404,140157127,1953107,1.59535621626639,1.11701247198421,4.81275347489108,4.29817721200119
"227","Colorado",30,6968891,85832,429112805,7628850,140157127,1953107,1.62402308176285,1.12509749175826,4.97219880941195,4.39463890099211
"228","Colorado",31,7108984,87450,432772697,7733730,140157127,1953107,1.64266000357227,1.13076096527807,5.07215305576291,4.47748126446733
"229","Colorado",32,7211359,88966,434955807,7800559,140157127,1953107,1.65795211466162,1.14050800718256,5.14519607697153,4.55510117981247
"230","Colorado",33,7287827,90194,437380590,7853097,140157127,1953107,1.6662438083958,1.14851503807988,5.19975484371908,4.61797535926091
"231","Colorado",34,7477757,92027,451183101,7948347,140157127,1953107,1.65736637374634,1.15781306477938,5.33526703925659,4.7118258241868
"232","Colorado",35,7652046,93085,470282286,8038989,140157127,1953107,1.62711763291888,1.15791923586411,5.45961961677482,4.76599592341843
"233","Colorado",36,7898078,94303,496698578,8212460,140157127,1953107,1.59011488049801,1.14829174206024,5.63515974467713,4.82835809814823
"234","Colorado",37,8212248,96262,525106961,8480704,140157127,1953107,1.56391908885778,1.13507086204164,5.85931530973805,4.92865982252892
"235","Colorado",38,8552729,98779,551080385,8831887,140157127,1953107,1.55199300007748,1.11843595824992,6.10224337717767,5.05753141020948
"236","Colorado",39,8895731,101812,570984508,9178044,140157127,1953107,1.55796363567889,1.10929954138376,6.34697014016276,5.21282244137162
"237","Connecticut",1,351580,28116,13644993,786250,89219555,2707057,2.57662279489627,3.57596184419714,0.394061593335676,1.03861869181181
"238","Connecticut",2,198831,17619,7940175,474933,89219555,2707057,2.50411357432298,3.70978643303371,0.222855852621099,0.650854414960601
"239","Connecticut",3,222217,20172,8896630,534045,89219555,2707057,2.49776600802776,3.77720978569222,0.24906759510289,0.745163474577743
"240","Connecticut",4,241514,22098,9837494,582599,89219555,2707057,2.4550358048503,3.79300342087783,0.270696261598704,0.816310849753071
"241","Connecticut",5,253263,23486,10727153,623896,89219555,2707057,2.36095262181867,3.76440945285753,0.283864899348579,0.867584243700816
"242","Connecticut",6,262756,24352,11646234,661268,89219555,2707057,2.25614563471763,3.6826218719188,0.294504943451018,0.899574704189827
"243","Connecticut",7,269816,25106,12570310,693159,89219555,2707057,2.14645462204194,3.62196840840269,0.302418006904428,0.927427830296887
"244","Connecticut",8,274148,25515,13688447,718836,89219555,2707057,2.00276919653486,3.54948833948216,0.307273444706152,0.942536488888117
"245","Connecticut",9,277438,25874,15271347,754416,89219555,2707057,1.81672251963104,3.42967275349409,0.310960977108662,0.955798123201691
"246","Connecticut",10,280806,26007,17321941,779487,89219555,2707057,1.62110008341444,3.33642511036104,0.314735934291535,0.960711207780257
"247","Connecticut",11,284110,26135,19735326,808303,89219555,2707057,1.43960125107637,3.23331720901692,0.31843915832129,0.965439589931058
"248","Connecticut",12,287580,26389,22513159,840740,89219555,2707057,1.27738626107513,3.13878250112996,0.322328440216946,0.974822473261553
"249","Connecticut",13,676288,58006,75392468,2322210,89219555,2707057,0.897023294157183,2.49787917544064,0.758004229005626,2.14276980499487
"250","Connecticut",14,699396,58158,82613109,2473036,89219555,2707057,0.846592034201255,2.35168432647159,0.783904380603557,2.14838475879895
"251","Connecticut",15,729012,58444,89958441,2613757,89219555,2707057,0.810387543287906,2.23601505419211,0.81709889720925,2.15894973766714
"252","Connecticut",16,769147,58767,98283032,2744562,89219555,2707057,0.782583711906649,2.14121597544526,0.862083430028316,2.1708815145008
"253","Connecticut",17,837354,59272,108710383,2877454,89219555,2707057,0.770261291416847,2.05987654363893,0.938531917134086,2.18953645970513
"254","Connecticut",18,970166,60335,123742353,3032206,89219555,2707057,0.784020972997014,1.98980544197855,1.08739165982166,2.22880419584811
"255","Connecticut",19,1232401,62127,149140694,3242863,89219555,2707057,0.826334494594748,1.91580711241887,1.38131265057307,2.29500154595932
"256","Connecticut",20,1558688,65659,180323778,3537929,89219555,2707057,0.864382954531931,1.85585974167373,1.74702507763012,2.42547534093298
"257","Connecticut",21,2006870,71088,218484424,3967089,89219555,2707057,0.918541451723808,1.79194366448547,2.24936114061542,2.62602523700092
"258","Connecticut",22,2793110,83895,297414902,4959558,89219555,2707057,0.939129136172202,1.6915821934132,3.13060292667902,3.09912203547986
"259","Connecticut",23,3172033,90055,331246599,5536919,89219555,2707057,0.957604699814593,1.62644604336816,3.55531138885416,3.32667542648714
"260","Connecticut",24,3425656,94834,353902473,6107034,89219555,2707057,0.967966109691469,1.55286510604002,3.83957978718903,3.50321400694555
"261","Connecticut",25,3594394,98401,367750323,6540703,89219555,2707057,0.977400637116504,1.50444073060648,4.0287064870476,3.63498071891357
"262","Connecticut",26,3742535,100543,379269903,6856950,89219555,2707057,0.986773527347357,1.46629332283304,4.19474744073763,3.71410723896837
"263","Connecticut",27,3909718,102003,389709216,7073156,89219555,2707057,1.00323981047448,1.44211438288651,4.38213124914151,3.76804034787594
"264","Connecticut",28,4313982,104266,413555826,7388536,89219555,2707057,1.04314381004513,1.41118619439629,4.83524267746011,3.85163666668267
"265","Connecticut",29,4431166,105504,422815728,7515404,89219555,2707057,1.04801352138916,1.40383670658291,4.96658608082051,3.89736898779745
"266","Connecticut",30,4492831,106507,429112805,7628850,89219555,2707057,1.0470046448509,1.39610819455095,5.03570209468093,3.93442029480724
"267","Connecticut",31,4518231,107136,432772697,7733730,89219555,2707057,1.0440194197371,1.38530825358527,5.06417118982492,3.95765586022016
"268","Connecticut",32,4530524,107436,434955807,7800559,89219555,2707057,1.04160559005941,1.37728590989441,5.0779495593763,3.9687380058861
"269","Connecticut",33,4540398,107595,437380590,7853097,89219555,2707057,1.03808859007667,1.37009640909822,5.0890166399059,3.97461154308904
"270","Connecticut",34,4591140,107755,451183101,7948347,89219555,2707057,1.01757800543155,1.35569068637793,5.14588982202388,3.98052202077755
"271","Connecticut",35,4678046,107901,470282286,8038989,89219555,2707057,0.994731491970335,1.34222101809071,5.24329671897601,3.9859153316683
"272","Connecticut",36,4787020,108440,496698578,8212460,89219555,2707057,0.963767607162346,1.32043261093509,5.3654381037879,4.00582625338144
"273","Connecticut",37,4898611,109250,525106961,8480704,89219555,2707057,0.932878701640369,1.28821852525451,5.49051270206403,4.03574804667948
"274","Connecticut",38,5015837,110285,551080385,8831887,89219555,2707057,0.910182459134342,1.24871389319179,5.62190318030616,4.07398144922696
"275","Connecticut",39,5100942,112526,570984508,9178044,89219555,2707057,0.893359089175148,1.22603465400689,5.71729146149631,4.15676507735153
"276","Delaware",1,58309,1855,13644993,786250,28027032,484370,0.427328911051842,0.235930047694754,0.20804557542875,0.382971695191692
"277","Delaware",2,38052,1322,7940175,474933,28027032,484370,0.479233770036555,0.278355052186308,0.135768924800885,0.272931849619093
"278","Delaware",3,45719,1708,8896630,534045,28027032,484370,0.513891214988147,0.319823235869636,0.163124657651941,0.352622994818011
"279","Delaware",4,52445,1956,9837494,582599,28027032,484370,0.533113412826478,0.335736930547426,0.187122917617534,0.403823523339596
"280","Delaware",5,56617,2169,10727153,623896,28027032,484370,0.527791483910036,0.34765409619552,0.202008546606005,0.447798170819828
"281","Delaware",6,59298,2370,11646234,661268,28027032,484370,0.509160300230959,0.358402342166867,0.211574311543227,0.489295373371596
"282","Delaware",7,61515,2516,12570310,693159,28027032,484370,0.48936740621353,0.362975882878243,0.219484531933314,0.519437620001239
"283","Delaware",8,64233,2672,13688447,718836,28027032,484370,0.469249725699343,0.371712045584807,0.229182312276234,0.551644404071268
"284","Delaware",9,67164,3044,15271347,754416,28027032,484370,0.439804033003768,0.403490912175776,0.239640073197904,0.628445196853645
"285","Delaware",10,72485,3072,17321941,779487,28027032,484370,0.418457723646559,0.394105353905838,0.258625315730899,0.634225901686727
"286","Delaware",11,76578,3103,19735326,808303,28027032,484370,0.388025006528901,0.383890694454926,0.273229073988284,0.640625967751925
"287","Delaware",12,80769,3136,22513159,840740,28027032,484370,0.358763512486186,0.373004733924876,0.288182494671573,0.647438941305201
"288","Delaware",13,220924,7822,75392468,2322210,28027032,484370,0.293031924621436,0.336834308697319,0.788253283472899,1.61488118587031
"289","Delaware",14,237291,7933,82613109,2473036,28027032,484370,0.287231654724434,0.320779802639347,0.84665047658275,1.6377975514586
"290","Delaware",15,257028,8145,89958441,2613757,28027032,484370,0.285718601993114,0.311620399294961,0.917071775562964,1.68156574519479
"291","Delaware",16,279010,8409,98283032,2744562,28027032,484370,0.283884200886273,0.30638768590398,0.995503198483521,1.73606953362099
"292","Delaware",17,302871,8710,108710383,2877454,28027032,484370,0.278603562642218,0.302698149127666,1.08063886322319,1.79821211057663
"293","Delaware",18,331601,9218,123742353,3032206,28027032,484370,0.267976963392639,0.304003092138199,1.18314704175597,1.90309061254826
"294","Delaware",19,384918,9613,149140694,3242863,28027032,484370,0.258090524910659,0.296435587935722,1.37338124136726,1.98463984144352
"295","Delaware",20,474933,10074,180323778,3537929,28027032,484370,0.263377911259157,0.284742853799497,1.69455331552767,2.07981501744534
"296","Delaware",21,610796,10812,218484424,3967089,28027032,484370,0.279560432188978,0.272542410820629,2.17931031726799,2.23217788054586
"297","Delaware",22,864743,12810,297414902,4959558,28027032,484370,0.290753084053603,0.258289145927923,3.08538913431861,2.64467246113508
"298","Delaware",23,980081,13768,331246599,5536919,28027032,484370,0.295876547248716,0.248658143635477,3.49691326573574,2.84245514792411
